subscription_id,workspace_id,plan_type,mrr,start_date,end_date,is_active,churn_date,churn_reason
SUB000486,WS002439,free,0,2024-02-12,2025-08-21,False,2025-08-21,price
SUB000487,WS001300,enterprise,250,2024-03-26,,True,,
SUB000488,WS001813,free,0,2025-02-10,,True,,
SUB000489,WS002068,starter,70,2024-01-06,,True,,
SUB000490,WS001748,professional,50,2024-07-27,,True,,
SUB000491,WS001827,free,0,2024-05-01,,True,,
SUB000492,WS000652,enterprise,200,2024-12-13,,True,,
SUB000493,WS001945,free,0,2024-07-09,,True,,
SUB000494,WS001844,starter,60,2024-07-31,,True,,
SUB000495,WS001062,free,0,2024-12-01,,True,,
SUB000496,WS001013,free,0,2024-03-11,,True,,
SUB000497,WS001136,starter,60,2024-10-09,,True,,
SUB000498,WS002136,starter,60,2024-02-08,,True,,
SUB000499,WS001985,starter,60,2024-03-02,,True,,
SUB000500,WS000980,starter,60,2024-03-04,,True,,
SUB000501,WS001125,free,0,2024-02-02,,True,,
SUB000502,WS001802,free,0,2024-05-25,,True,,
SUB000503,WS000318,free,0,2025-02-25,,True,,
SUB000504,WS001171,starter,20,2024-04-07,2025-08-09,False,2025-08-09,feature_gap
SUB000505,WS000961,professional,100,2024-05-23,,True,,
SUB000506,WS001113,starter,30,2025-01-09,,True,,
SUB000507,WS001376,starter,50,2024-06-02,,True,,
SUB000508,WS001310,free,0,2024-05-12,,True,,
SUB000509,WS002213,free,0,2024-08-27,,True,,
SUB000510,WS000331,free,0,2024-04-11,,True,,
SUB000511,WS000618,starter,50,2024-03-22,,True,,
SUB000512,WS000948,free,0,2024-03-08,2025-11-29,False,2025-11-29,feature_gap
SUB000513,WS001569,free,0,2024-02-06,,True,,
SUB000514,WS000626,free,0,2024-05-16,,True,,
SUB000515,WS000877,free,0,2024-05-19,,True,,
SUB000516,WS000264,free,0,2024-03-22,,True,,
SUB000517,WS001700,free,0,2024-02-29,,True,,
SUB000518,WS001670,free,0,2024-12-12,,True,,
SUB000519,WS001356,free,0,2024-04-17,,True,,
SUB000520,WS002223,free,0,2024-07-21,,True,,
SUB000521,WS001909,free,0,2024-04-08,,True,,
SUB000522,WS001704,free,0,2024-06-25,,True,,
SUB000523,WS000256,free,0,2024-02-12,2025-09-20,False,2025-09-20,price
SUB000524,WS000848,free,0,2024-12-20,,True,,
SUB000525,WS001721,free,0,2024-07-07,,True,,
SUB000526,WS001596,free,0,2024-05-27,,True,,
SUB000527,WS000081,free,0,2024-01-10,,True,,
SUB000528,WS002359,professional,200,2024-02-08,,True,,
SUB000529,WS001559,starter,60,2024-09-26,,True,,
SUB000530,WS001954,free,0,2024-04-26,2025-10-15,False,2025-10-15,other
SUB000531,WS000025,free,0,2024-11-03,,True,,
SUB000532,WS001441,starter,50,2024-01-02,,True,,
SUB000533,WS001224,starter,30,2024-04-15,,True,,
SUB000534,WS001598,free,0,2024-08-27,,True,,
SUB000535,WS001717,professional,125,2024-08-01,,True,,
SUB000536,WS002205,starter,40,2024-06-27,,True,,
SUB000537,WS002237,professional,100,2024-08-02,2025-11-24,False,2025-11-24,competitor
SUB000538,WS002471,starter,40,2024-06-13,,True,,
SUB000539,WS000904,professional,175,2024-02-05,,True,,
SUB000540,WS002000,professional,100,2024-02-02,,True,,
SUB000541,WS001118,starter,50,2024-09-12,,True,,
SUB000542,WS001786,free,0,2024-03-29,,True,,
SUB000543,WS000119,free,0,2024-04-30,,True,,
SUB000544,WS001593,free,0,2024-04-15,,True,,
SUB000545,WS001377,free,0,2024-04-10,2025-09-26,False,2025-09-26,price
SUB000546,WS001657,free,0,2024-02-21,,True,,
SUB000547,WS001915,free,0,2025-04-08,,True,,
SUB000548,WS000111,starter,30,2025-03-15,,True,,
SUB000549,WS001614,enterprise,100,2024-03-22,,True,,
SUB000550,WS002425,professional,100,2024-02-21,2025-09-03,False,2025-09-03,price
SUB000551,WS002312,professional,50,2024-07-16,,True,,
SUB000552,WS000112,free,0,2025-08-23,,True,,
SUB000553,WS000344,free,0,2024-01-02,,True,,
SUB000554,WS001756,free,0,2025-07-21,,True,,
SUB000555,WS000556,professional,125,2024-01-07,,True,,
SUB000556,WS001892,starter,40,2024-03-05,,True,,
SUB000557,WS000745,starter,30,2024-02-18,,True,,
SUB000558,WS001066,free,0,2024-04-06,,True,,
SUB000559,WS001341,starter,50,2024-06-02,2025-11-29,False,2025-11-29,competitor
SUB000560,WS000867,starter,30,2024-02-01,,True,,
SUB000561,WS001863,professional,250,2024-01-23,,True,,
SUB000562,WS001339,starter,60,2024-08-17,,True,,
SUB000563,WS001383,free,0,2024-11-28,,True,,
SUB000564,WS001727,free,0,2025-01-02,2025-06-06,False,2025-06-06,price
SUB000565,WS001034,free,0,2024-07-05,,True,,
SUB000566,WS001927,free,0,2025-06-21,2025-11-30,False,2025-11-30,price
SUB000567,WS000214,starter,80,2024-07-18,,True,,
SUB000568,WS001434,free,0,2025-06-21,2025-09-03,False,2025-09-03,competitor
SUB000569,WS000919,professional,150,2024-03-17,,True,,
SUB000570,WS000165,professional,150,2024-02-21,,True,,
SUB000571,WS000128,starter,70,2024-05-20,,True,,
SUB000572,WS000817,free,0,2024-01-06,,True,,
SUB000573,WS000084,free,0,2024-06-02,,True,,
SUB000574,WS000625,free,0,2025-02-20,,True,,
SUB000575,WS000518,starter,70,2024-01-21,,True,,
SUB000576,WS001940,starter,70,2024-04-18,,True,,
SUB000577,WS000469,free,0,2024-07-26,,True,,
SUB000578,WS002311,free,0,2024-12-29,,True,,
SUB000579,WS000893,starter,70,2024-02-24,,True,,
SUB000580,WS001050,free,0,2024-02-26,2025-12-06,False,2025-12-06,competitor
SUB000581,WS001511,free,0,2024-08-16,,True,,
SUB000582,WS000688,free,0,2024-01-19,,True,,
SUB000583,WS002482,free,0,2024-02-11,,True,,
SUB000584,WS002488,professional,50,2025-06-13,,True,,
SUB000585,WS000671,starter,40,2024-01-11,,True,,
SUB000586,WS001275,starter,30,2024-11-04,,True,,
SUB000587,WS002371,enterprise,200,2024-09-21,,True,,
SUB000588,WS000106,free,0,2024-05-23,,True,,
SUB000589,WS001278,free,0,2025-06-04,,True,,
SUB000590,WS001538,professional,100,2024-07-06,,True,,
SUB000591,WS001625,free,0,2024-12-27,,True,,
SUB000592,WS000813,free,0,2024-04-10,2025-04-04,False,2025-04-04,feature_gap
SUB000593,WS000312,free,0,2024-09-12,2025-10-23,False,2025-10-23,price
SUB000594,WS002426,starter,50,2024-01-22,,True,,
SUB000595,WS000995,free,0,2024-09-21,,True,,
SUB000596,WS000418,free,0,2024-11-01,,True,,
SUB000597,WS001236,free,0,2024-03-08,,True,,
SUB000598,WS002460,starter,50,2024-02-27,,True,,
SUB000599,WS002319,free,0,2024-02-21,,True,,
SUB000600,WS000169,free,0,2024-01-02,,True,,
SUB000601,WS001423,free,0,2024-07-21,,True,,
SUB000602,WS002183,free,0,2024-01-30,,True,,
SUB000603,WS001518,free,0,2024-03-13,,True,,
SUB000604,WS000283,free,0,2024-10-11,,True,,
SUB000605,WS001398,free,0,2024-02-24,2025-07-11,False,2025-07-11,competitor
SUB000606,WS000052,free,0,2024-10-12,,True,,
SUB000607,WS002008,professional,75,2024-03-21,,True,,
SUB000608,WS000433,free,0,2024-07-14,,True,,
SUB000609,WS001776,free,0,2025-09-02,,True,,
SUB000610,WS001484,free,0,2024-03-15,,True,,
SUB000611,WS001884,starter,30,2024-05-25,,True,,
SUB000612,WS001784,free,0,2024-03-01,,True,,
SUB000613,WS000722,starter,40,2024-07-26,,True,,
SUB000614,WS002138,free,0,2024-06-26,,True,,
SUB000615,WS001107,free,0,2024-07-14,2025-03-29,False,2025-03-29,feature_gap
SUB000616,WS001981,free,0,2024-02-11,2025-10-23,False,2025-10-23,other
SUB000617,WS001785,starter,40,2024-06-16,,True,,
SUB000618,WS002427,free,0,2024-06-25,,True,,
SUB000619,WS001100,free,0,2024-12-13,,True,,
SUB000620,WS001321,professional,100,2024-03-17,,True,,
SUB000621,WS001006,free,0,2024-02-09,,True,,
SUB000622,WS000355,starter,30,2024-04-25,,True,,
SUB000623,WS001143,free,0,2024-01-31,2025-08-09,False,2025-08-09,feature_gap
SUB000624,WS001847,free,0,2024-01-19,2025-07-06,False,2025-07-06,feature_gap
SUB000625,WS000999,free,0,2024-01-08,,True,,
SUB000626,WS002335,starter,30,2024-12-15,2025-12-28,False,2025-12-28,competitor
SUB000627,WS002500,free,0,2024-04-27,2025-10-30,False,2025-10-30,competitor
SUB000628,WS001378,starter,40,2024-01-03,2025-12-17,False,2025-12-17,feature_gap
SUB000629,WS000118,free,0,2024-08-18,,True,,
SUB000630,WS001332,free,0,2024-03-17,,True,,
SUB000631,WS001998,free,0,2024-05-24,2025-07-07,False,2025-07-07,competitor
SUB000632,WS000869,professional,50,2024-02-16,2025-11-19,False,2025-11-19,price
SUB000633,WS001454,starter,30,2024-04-17,,True,,
SUB000634,WS001059,starter,20,2024-01-17,2025-05-14,False,2025-05-14,price
SUB000635,WS001395,free,0,2025-01-28,2025-04-28,False,2025-04-28,competitor
SUB000636,WS001146,free,0,2024-06-28,,True,,
SUB000637,WS002442,free,0,2024-06-28,,True,,
SUB000638,WS001132,free,0,2024-03-09,,True,,
SUB000639,WS000042,starter,10,2024-07-22,2024-08-21,False,2024-08-21,feature_gap
SUB000640,WS002117,professional,125,2024-01-28,,True,,
SUB000641,WS000783,free,0,2024-04-21,,True,,
SUB000642,WS000989,free,0,2024-06-26,2025-12-01,False,2025-12-01,competitor
SUB000643,WS002275,free,0,2024-10-09,,True,,
SUB000644,WS000985,free,0,2024-02-15,,True,,
SUB000645,WS001951,free,0,2024-06-08,,True,,
SUB000646,WS002011,free,0,2024-03-09,,True,,
SUB000647,WS001836,free,0,2025-07-15,,True,,
SUB000648,WS000071,free,0,2024-06-19,2025-05-23,False,2025-05-23,price
SUB000649,WS000382,starter,110,2024-01-29,,True,,
SUB000650,WS001206,free,0,2024-09-12,,True,,
SUB000651,WS000908,professional,125,2024-09-01,,True,,
SUB000652,WS000997,free,0,2024-07-10,,True,,
SUB000653,WS001255,free,0,2024-03-02,2024-07-27,False,2024-07-27,competitor
SUB000654,WS002383,starter,30,2024-06-20,,True,,
SUB000655,WS001512,free,0,2024-03-05,,True,,
SUB000656,WS002268,free,0,2025-02-06,,True,,
SUB000657,WS002175,free,0,2025-01-05,2025-10-23,False,2025-10-23,feature_gap
SUB000658,WS001743,starter,20,2025-10-24,,True,,
SUB000659,WS001355,free,0,2024-02-11,,True,,
SUB000660,WS001442,free,0,2024-10-06,,True,,
SUB000661,WS001110,starter,20,2025-01-24,,True,,
SUB000662,WS001256,free,0,2024-12-17,2025-09-18,False,2025-09-18,feature_gap
SUB000663,WS000945,professional,25,2025-01-06,,True,,
SUB000664,WS000495,starter,80,2024-03-22,,True,,
SUB000665,WS000789,free,0,2024-01-13,,True,,
SUB000666,WS000490,starter,40,2024-06-02,,True,,
SUB000667,WS002195,starter,50,2024-03-25,,True,,
SUB000668,WS000759,free,0,2024-06-21,,True,,
SUB000669,WS000887,free,0,2024-08-07,2025-08-25,False,2025-08-25,competitor
SUB000670,WS001984,free,0,2024-01-22,,True,,
SUB000671,WS001133,starter,60,2024-03-21,,True,,
SUB000672,WS002415,free,0,2025-05-23,,True,,
SUB000673,WS002149,free,0,2024-10-16,,True,,
SUB000674,WS002445,free,0,2024-05-19,,True,,
SUB000675,WS001160,free,0,2025-01-29,,True,,
SUB000676,WS000412,free,0,2024-10-31,,True,,
SUB000677,WS000796,starter,40,2024-02-06,,True,,
SUB000678,WS001214,starter,10,2024-06-06,2024-08-28,False,2024-08-28,competitor
SUB000679,WS000932,professional,100,2024-03-13,2025-09-03,False,2025-09-03,competitor
SUB000680,WS001479,enterprise,250,2024-06-27,,True,,
SUB000681,WS001239,free,0,2024-03-12,2025-11-28,False,2025-11-28,price
SUB000682,WS000058,free,0,2024-04-12,,True,,
SUB000683,WS000519,enterprise,100,2025-02-13,,True,,
SUB000684,WS001124,free,0,2024-11-15,,True,,
SUB000685,WS000187,starter,80,2024-04-14,,True,,
SUB000686,WS000224,free,0,2024-07-11,,True,,
SUB000687,WS001197,free,0,2024-05-12,,True,,
SUB000688,WS000421,free,0,2024-02-14,,True,,
SUB000689,WS000051,free,0,2024-08-24,,True,,
SUB000690,WS002352,free,0,2024-02-06,,True,,
SUB000691,WS001165,free,0,2024-05-28,,True,,
SUB000692,WS001923,free,0,2025-01-11,,True,,
SUB000693,WS001961,free,0,2024-04-27,2025-08-21,False,2025-08-21,price
SUB000694,WS001805,starter,50,2024-02-18,,True,,
SUB000695,WS001396,enterprise,350,2024-03-22,,True,,
SUB000696,WS000756,starter,30,2024-02-03,2025-09-07,False,2025-09-07,feature_gap
SUB000697,WS000211,free,0,2024-02-27,2025-06-27,False,2025-06-27,competitor
SUB000698,WS001035,professional,50,2025-02-06,,True,,
SUB000699,WS001957,starter,40,2024-07-24,,True,,
SUB000700,WS000468,free,0,2024-03-24,,True,,
SUB000701,WS000268,free,0,2024-04-06,,True,,
SUB000702,WS001642,starter,80,2024-02-05,2025-10-11,False,2025-10-11,competitor
SUB000703,WS002015,free,0,2024-01-24,,True,,
SUB000704,WS000304,free,0,2024-03-24,,True,,
SUB000705,WS002364,free,0,2024-08-06,2025-11-11,False,2025-11-11,price
SUB000706,WS000220,free,0,2024-01-09,,True,,
SUB000707,WS000622,free,0,2024-04-30,,True,,
SUB000708,WS000612,enterprise,400,2024-01-12,,True,,
SUB000709,WS002306,starter,20,2024-02-25,,True,,
SUB000710,WS000349,starter,60,2024-01-25,,True,,
SUB000711,WS000486,professional,150,2024-02-12,,True,,
SUB000712,WS002286,starter,60,2024-07-13,,True,,
SUB000713,WS001705,free,0,2024-02-16,,True,,
SUB000714,WS000925,enterprise,250,2024-12-25,,True,,
SUB000715,WS002141,professional,125,2024-12-23,,True,,
SUB000716,WS001846,starter,70,2024-08-03,,True,,
SUB000717,WS001814,free,0,2025-03-18,2025-11-29,False,2025-11-29,price
SUB000718,WS001218,enterprise,100,2024-08-29,,True,,
SUB000719,WS001757,free,0,2024-01-29,,True,,
SUB000720,WS002330,free,0,2024-04-30,,True,,
SUB000721,WS000247,free,0,2024-02-06,,True,,
SUB000722,WS002498,free,0,2024-06-08,,True,,
SUB000723,WS000407,free,0,2025-03-22,,True,,
SUB000724,WS000852,free,0,2024-01-23,2025-06-13,False,2025-06-13,price
SUB000725,WS000333,free,0,2024-11-21,,True,,
SUB000726,WS000644,professional,150,2024-04-17,,True,,
SUB000727,WS000983,free,0,2025-04-25,2025-11-10,False,2025-11-10,competitor
SUB000728,WS000712,starter,70,2025-03-14,,True,,
SUB000729,WS002261,starter,50,2024-03-10,,True,,
SUB000730,WS000308,enterprise,250,2024-01-03,,True,,
SUB000731,WS000642,starter,10,2024-07-20,2024-10-25,False,2024-10-25,price
SUB000732,WS000011,professional,125,2024-03-17,,True,,
SUB000733,WS001674,free,0,2024-10-12,,True,,
SUB000734,WS002433,starter,90,2024-01-22,,True,,
SUB000735,WS001925,starter,20,2024-04-15,,True,,
SUB000736,WS001193,free,0,2024-10-18,,True,,
SUB000737,WS000134,free,0,2024-02-17,,True,,
SUB000738,WS000949,starter,30,2024-07-17,,True,,
SUB000739,WS001181,free,0,2024-02-13,2025-08-06,False,2025-08-06,competitor
SUB000740,WS001159,free,0,2024-07-11,,True,,
SUB000741,WS001860,professional,150,2024-06-14,,True,,
SUB000742,WS000292,starter,40,2024-09-03,,True,,
SUB000743,WS000957,free,0,2024-12-24,,True,,
SUB000744,WS002416,free,0,2024-01-16,,True,,
SUB000745,WS000811,starter,20,2025-03-27,2025-12-20,False,2025-12-20,competitor
SUB000746,WS000471,free,0,2025-03-18,,True,,
SUB000747,WS002231,starter,50,2024-06-23,,True,,
SUB000748,WS001089,starter,30,2024-07-09,,True,,
SUB000749,WS000583,enterprise,250,2024-04-17,,True,,
SUB000750,WS000245,free,0,2024-03-05,,True,,
SUB000751,WS000680,free,0,2024-06-21,2025-11-27,False,2025-11-27,competitor
SUB000752,WS001183,professional,150,2024-05-21,,True,,
SUB000753,WS001799,starter,40,2024-01-01,2025-11-16,False,2025-11-16,competitor
SUB000754,WS000510,free,0,2024-05-18,,True,,
SUB000755,WS001920,free,0,2024-04-24,,True,,
SUB000756,WS001246,free,0,2024-10-01,,True,,
SUB000757,WS002050,free,0,2024-03-10,,True,,
SUB000758,WS002212,professional,125,2024-01-26,,True,,
SUB000759,WS002023,professional,100,2025-02-27,,True,,
SUB000760,WS001794,free,0,2024-03-22,,True,,
SUB000761,WS000330,free,0,2025-03-03,,True,,
SUB000762,WS002450,starter,60,2024-08-12,,True,,
SUB000763,WS001770,starter,50,2024-03-17,,True,,
SUB000764,WS001026,free,0,2025-10-28,,True,,
SUB000765,WS000375,starter,40,2024-11-22,,True,,
SUB000766,WS002357,professional,125,2024-01-01,,True,,
SUB000767,WS002405,starter,70,2025-02-07,,True,,
SUB000768,WS000085,starter,30,2024-02-15,,True,,
SUB000769,WS001104,free,0,2024-01-18,,True,,
SUB000770,WS000718,enterprise,450,2024-04-28,,True,,
SUB000771,WS002126,starter,50,2024-01-11,,True,,
SUB000772,WS000744,free,0,2024-03-23,,True,,
SUB000773,WS002398,free,0,2024-06-09,,True,,
SUB000774,WS000374,enterprise,400,2024-01-17,,True,,
SUB000775,WS001926,starter,40,2024-02-22,,True,,
SUB000776,WS001426,free,0,2024-02-04,,True,,
SUB000777,WS001366,starter,50,2024-03-24,,True,,
SUB000778,WS001316,free,0,2024-02-21,,True,,
SUB000779,WS000429,starter,30,2025-04-24,,True,,
SUB000780,WS000659,professional,75,2024-07-03,,True,,
SUB000781,WS001351,starter,50,2024-02-09,,True,,
SUB000782,WS002030,free,0,2024-07-29,,True,,
SUB000783,WS001641,starter,80,2024-02-01,,True,,
SUB000784,WS002254,starter,60,2024-06-25,,True,,
SUB000785,WS000151,free,0,2024-01-21,2025-12-14,False,2025-12-14,price
SUB000786,WS000361,professional,150,2024-05-22,,True,,
SUB000787,WS001325,free,0,2024-05-29,,True,,
SUB000788,WS000475,free,0,2024-02-08,,True,,
SUB000789,WS001656,starter,40,2024-05-20,,True,,
SUB000790,WS002108,free,0,2024-04-07,,True,,
SUB000791,WS000005,free,0,2024-12-02,,True,,
SUB000792,WS001893,free,0,2024-01-02,,True,,
SUB000793,WS001693,free,0,2024-02-22,,True,,
SUB000794,WS000223,free,0,2024-12-26,,True,,
SUB000795,WS000769,professional,50,2024-05-19,,True,,
SUB000796,WS002124,free,0,2024-03-05,,True,,
SUB000797,WS002042,free,0,2024-03-17,,True,,
SUB000798,WS001811,starter,60,2024-01-23,,True,,
SUB000799,WS000212,starter,40,2024-01-25,,True,,
SUB000800,WS002250,free,0,2024-01-02,,True,,
SUB000801,WS001180,free,0,2024-06-08,,True,,
SUB000802,WS001986,free,0,2024-01-03,,True,,
SUB000803,WS002494,starter,60,2024-07-25,,True,,
SUB000804,WS000649,free,0,2024-01-09,2025-06-09,False,2025-06-09,price
SUB000805,WS001273,free,0,2024-10-08,,True,,
SUB000806,WS002257,free,0,2024-03-01,,True,,
SUB000807,WS000057,professional,100,2024-11-28,,True,,
SUB000808,WS002263,free,0,2024-04-21,2024-09-12,False,2024-09-12,competitor
SUB000809,WS001672,free,0,2025-01-11,,True,,
SUB000810,WS000465,free,0,2024-01-11,,True,,
SUB000811,WS001891,enterprise,100,2024-10-23,2025-10-22,False,2025-10-22,feature_gap
SUB000812,WS000482,free,0,2024-04-22,,True,,
SUB000813,WS000631,starter,30,2024-08-29,,True,,
SUB000814,WS001196,starter,60,2024-06-10,,True,,
SUB000815,WS002085,starter,30,2024-12-15,,True,,
SUB000816,WS001120,free,0,2024-03-29,,True,,
SUB000817,WS001702,free,0,2024-01-31,2025-11-18,False,2025-11-18,feature_gap
SUB000818,WS001977,free,0,2024-04-05,,True,,
SUB000819,WS001935,starter,40,2024-02-28,,True,,
SUB000820,WS001871,free,0,2024-07-10,,True,,
SUB000821,WS002258,starter,20,2024-02-18,2025-03-30,False,2025-03-30,other
SUB000822,WS000593,starter,50,2024-01-13,,True,,
SUB000823,WS001572,starter,60,2024-08-02,,True,,
SUB000824,WS000781,free,0,2024-01-28,,True,,
SUB000825,WS002456,free,0,2025-02-22,,True,,
SUB000826,WS002082,enterprise,100,2025-04-17,,True,,
SUB000827,WS000560,free,0,2024-01-09,,True,,
SUB000828,WS000286,starter,60,2024-12-10,,True,,
SUB000829,WS001393,free,0,2024-01-07,,True,,
SUB000830,WS001095,free,0,2024-09-15,,True,,
SUB000831,WS002006,free,0,2025-04-29,,True,,
SUB000832,WS000609,professional,175,2024-05-09,,True,,
SUB000833,WS001830,starter,60,2024-05-20,,True,,
SUB000834,WS002207,free,0,2024-02-28,,True,,
SUB000835,WS001414,free,0,2024-03-23,,True,,
SUB000836,WS001362,starter,30,2024-09-09,,True,,
SUB000837,WS001546,free,0,2024-03-02,,True,,
SUB000838,WS001319,free,0,2024-02-21,2025-12-11,False,2025-12-11,competitor
SUB000839,WS000773,starter,40,2024-02-17,,True,,
SUB000840,WS000979,professional,75,2024-09-06,,True,,
SUB000841,WS002343,free,0,2024-08-31,,True,,
SUB000842,WS001683,professional,175,2024-04-13,,True,,
SUB000843,WS000179,free,0,2025-01-29,,True,,
SUB000844,WS001304,free,0,2024-05-15,,True,,
SUB000845,WS001562,free,0,2024-09-09,,True,,
SUB000846,WS001582,free,0,2024-06-01,,True,,
SUB000847,WS000624,enterprise,100,2025-01-30,,True,,
SUB000848,WS002029,starter,40,2024-01-14,,True,,
SUB000849,WS000152,starter,80,2024-01-29,,True,,
SUB000850,WS002058,free,0,2024-04-11,,True,,
SUB000851,WS002418,professional,125,2024-05-20,,True,,
SUB000852,WS001360,free,0,2024-02-03,,True,,
SUB000853,WS001804,free,0,2024-10-13,,True,,
SUB000854,WS000409,starter,20,2024-04-04,2025-10-29,False,2025-10-29,price
SUB000855,WS002155,free,0,2024-03-19,,True,,
SUB000856,WS001872,free,0,2024-04-20,,True,,
SUB000857,WS000063,free,0,2024-09-25,,True,,
SUB000858,WS000591,free,0,2024-08-21,,True,,
SUB000859,WS001680,starter,40,2024-03-01,2025-11-23,False,2025-11-23,price
SUB000860,WS000633,free,0,2024-03-22,,True,,
SUB000861,WS000307,free,0,2024-03-10,,True,,
SUB000862,WS001924,free,0,2024-02-13,,True,,
SUB000863,WS001387,enterprise,250,2024-03-27,,True,,
SUB000864,WS001629,starter,60,2025-03-22,,True,,
SUB000865,WS001346,free,0,2024-04-04,,True,,
SUB000866,WS002186,professional,225,2024-04-27,,True,,
SUB000867,WS001298,starter,40,2024-07-06,,True,,
SUB000868,WS001999,free,0,2024-03-25,,True,,
SUB000869,WS002217,free,0,2024-11-01,,True,,
SUB000870,WS000962,starter,80,2024-08-30,,True,,
SUB000871,WS001178,free,0,2024-12-14,,True,,
SUB000872,WS000371,free,0,2024-04-13,,True,,
SUB000873,WS001778,free,0,2025-07-16,,True,,
SUB000874,WS001818,free,0,2024-03-01,,True,,
SUB000875,WS000189,free,0,2024-01-14,,True,,
SUB000876,WS001202,free,0,2024-08-31,,True,,
SUB000877,WS001469,professional,125,2024-03-14,,True,,
SUB000878,WS001536,free,0,2024-04-21,2025-05-20,False,2025-05-20,competitor
SUB000879,WS001765,starter,20,2024-05-03,,True,,
SUB000880,WS000597,free,0,2024-07-07,,True,,
SUB000881,WS001688,free,0,2024-03-06,,True,,
SUB000882,WS000738,starter,40,2024-11-26,,True,,
SUB000883,WS000697,free,0,2024-01-15,2025-09-16,False,2025-09-16,price
SUB000884,WS000324,free,0,2024-01-17,,True,,
SUB000885,WS002497,free,0,2024-05-07,,True,,
SUB000886,WS002039,professional,125,2024-04-26,2025-09-29,False,2025-09-29,competitor
SUB000887,WS002389,enterprise,150,2024-01-22,,True,,
SUB000888,WS000587,starter,70,2024-02-21,,True,,
SUB000889,WS000952,free,0,2024-05-28,,True,,
SUB000890,WS001889,free,0,2024-05-21,,True,,
SUB000891,WS001041,professional,50,2025-05-17,,True,,
SUB000892,WS001883,starter,50,2025-02-15,,True,,
SUB000893,WS001046,free,0,2024-07-23,,True,,
SUB000894,WS001906,professional,75,2024-05-21,,True,,
SUB000895,WS001179,starter,70,2024-01-11,,True,,
SUB000896,WS002239,starter,70,2024-03-22,,True,,
SUB000897,WS000303,free,0,2024-10-29,,True,,
SUB000898,WS002407,free,0,2024-04-30,,True,,
SUB000899,WS001226,free,0,2024-02-15,,True,,
SUB000900,WS001738,starter,50,2024-10-15,,True,,
SUB000901,WS001025,free,0,2024-03-05,,True,,
SUB000902,WS001238,free,0,2024-04-09,,True,,
SUB000903,WS001576,free,0,2024-05-16,,True,,
SUB000904,WS001980,free,0,2024-02-12,,True,,
SUB000905,WS000972,free,0,2025-08-23,,True,,
SUB000906,WS001563,starter,120,2024-03-16,,True,,
SUB000907,WS002355,starter,50,2025-03-03,,True,,
SUB000908,WS001210,professional,100,2024-03-29,,True,,
SUB000909,WS000090,enterprise,300,2024-04-28,,True,,
SUB000910,WS000034,professional,150,2024-01-23,,True,,
SUB000911,WS000201,starter,40,2024-04-10,2025-10-20,False,2025-10-20,price
SUB000912,WS002035,free,0,2024-09-05,,True,,
SUB000913,WS001173,free,0,2025-12-12,,True,,
SUB000914,WS002487,free,0,2024-11-26,,True,,
SUB000915,WS001444,professional,75,2024-10-12,,True,,
SUB000916,WS000898,free,0,2025-01-05,,True,,
SUB000917,WS001027,free,0,2024-01-18,,True,,
SUB000918,WS000561,free,0,2024-05-04,,True,,
SUB000919,WS000162,free,0,2024-02-25,,True,,
SUB000920,WS001266,free,0,2024-05-08,,True,,
SUB000921,WS001806,starter,40,2024-08-02,,True,,
SUB000922,WS000137,free,0,2024-01-20,,True,,
SUB000923,WS002374,enterprise,250,2024-04-26,,True,,
SUB000924,WS000539,free,0,2024-01-07,2025-08-25,False,2025-08-25,competitor
SUB000925,WS000370,free,0,2024-03-14,,True,,
SUB000926,WS001209,free,0,2024-06-03,,True,,
SUB000927,WS000720,free,0,2024-01-10,,True,,
SUB000928,WS000823,starter,50,2024-01-22,,True,,
SUB000929,WS001499,starter,80,2024-01-03,,True,,
SUB000930,WS002056,starter,60,2024-02-26,,True,,
SUB000931,WS001117,starter,40,2024-05-05,,True,,
SUB000932,WS000674,starter,60,2024-03-01,,True,,
SUB000933,WS001053,free,0,2024-02-21,2025-05-07,False,2025-05-07,price
SUB000934,WS001974,starter,30,2024-01-22,,True,,
SUB000935,WS001388,free,0,2024-05-07,2025-10-09,False,2025-10-09,feature_gap
SUB000936,WS000472,free,0,2024-07-19,,True,,
SUB000937,WS001919,free,0,2024-12-08,,True,,
SUB000938,WS000577,starter,20,2024-11-10,,True,,
SUB000939,WS001628,starter,30,2024-11-07,,True,,
SUB000940,WS002283,starter,50,2024-05-11,,True,,
SUB000941,WS001617,starter,50,2024-01-27,,True,,
SUB000942,WS002198,free,0,2024-02-22,,True,,
SUB000943,WS000507,professional,125,2024-02-10,,True,,
SUB000944,WS001510,free,0,2024-07-19,,True,,
SUB000945,WS001074,starter,30,2025-01-28,,True,,
SUB000946,WS001561,free,0,2024-10-19,,True,,
SUB000947,WS001522,free,0,2024-03-02,,True,,
SUB000948,WS000444,professional,50,2024-06-14,2025-09-06,False,2025-09-06,feature_gap
SUB000949,WS000958,free,0,2024-09-26,,True,,
SUB000950,WS001932,free,0,2024-07-20,,True,,
SUB000951,WS001344,free,0,2024-02-20,,True,,
SUB000952,WS002499,starter,30,2025-02-18,,True,,
SUB000953,WS000907,professional,100,2024-03-06,,True,,
SUB000954,WS000259,free,0,2024-01-04,,True,,
SUB000955,WS001902,starter,90,2024-07-05,,True,,
SUB000956,WS000478,free,0,2024-10-14,,True,,
