usage_id,user_id,feature_name,first_used_date,total_usage_count,last_used_date,days_since_signup_at_first_use
FU00006979,U002991,integrations_google_drive,2024-12-12,5,2025-01-03,78
FU00006980,U002992,kanban_boards,2024-09-19,4,2024-10-05,3
FU00006981,U002992,integrations_slack,2024-09-18,6,2024-09-30,2
FU00006982,U002993,kanban_boards,2024-05-30,17,2025-12-31,13
FU00006983,U002993,reporting_dashboard,2024-05-25,6,2025-12-31,8
FU00006984,U002994,kanban_boards,2025-08-19,34,2025-12-30,23
FU00006985,U002994,custom_fields,2025-08-17,7,2025-12-30,21
FU00006986,U002994,reporting_dashboard,2025-08-09,13,2025-12-30,13
FU00006987,U002995,kanban_boards,2024-01-27,21,2025-12-31,11
FU00006988,U002995,integrations_slack,2024-03-09,48,2025-12-31,53
FU00006989,U002996,kanban_boards,2025-12-23,28,2025-12-31,3
FU00006990,U002996,reporting_dashboard,2026-02-25,20,2025-12-31,67
FU00006991,U002996,integrations_slack,2026-01-04,31,2025-12-31,15
FU00006992,U002997,kanban_boards,2024-12-25,25,2025-12-30,38
FU00006993,U002998,reporting_dashboard,2024-11-28,9,2024-12-12,53
FU00006994,U002998,integrations_google_drive,2024-11-10,1,2024-11-24,35
FU00006995,U002999,integrations_google_drive,2025-07-18,23,2025-12-25,35
FU00006996,U003000,kanban_boards,2024-06-17,7,2024-07-15,22
FU00006997,U003000,custom_fields,2024-08-25,2,2024-09-06,91
FU00006998,U003000,reporting_dashboard,2024-06-18,4,2024-07-01,23
FU00006999,U003001,kanban_boards,2024-12-27,4,2025-01-22,39
FU00007000,U003001,time_tracking,2024-12-09,2,2024-12-10,21
FU00007001,U003001,reporting_dashboard,2024-12-05,6,2024-12-06,17
FU00007002,U003002,kanban_boards,2024-09-17,9,2024-09-25,65
FU00007003,U003002,reporting_dashboard,2024-08-21,8,2024-09-10,38
FU00007004,U003002,integrations_slack,2024-10-19,9,2024-10-21,97
FU00007005,U003003,kanban_boards,2024-02-29,3,2024-03-17,32
FU00007006,U003003,automation_rules,2024-02-03,6,2024-02-09,6
FU00007007,U003003,reporting_dashboard,2024-03-13,5,2024-03-31,45
FU00007008,U003003,integrations_slack,2024-04-17,4,2024-04-20,80
FU00007009,U003004,kanban_boards,2024-03-19,5,2024-04-08,77
FU00007010,U003004,reporting_dashboard,2024-01-14,8,2024-01-26,12
FU00007011,U003005,kanban_boards,2024-05-25,46,2025-12-28,39
FU00007012,U003005,reporting_dashboard,2024-04-29,32,2025-12-28,13
FU00007013,U003005,integrations_slack,2024-05-06,48,2025-12-28,20
FU00007014,U003005,integrations_google_drive,2024-05-20,32,2025-12-28,34
FU00007015,U003006,kanban_boards,2025-04-05,25,2025-12-30,36
FU00007016,U003006,time_tracking,2025-03-16,46,2025-12-30,16
FU00007017,U003006,integrations_google_drive,2025-04-28,29,2025-12-30,59
FU00007018,U003007,kanban_boards,2025-04-07,4,2025-05-01,19
FU00007019,U003007,reporting_dashboard,2025-04-18,7,2025-04-30,30
FU00007020,U003008,kanban_boards,2025-02-22,8,2025-12-27,20
FU00007021,U003008,reporting_dashboard,2025-06-19,47,2025-12-27,137
FU00007022,U003009,kanban_boards,2024-08-23,9,2024-09-17,14
FU00007023,U003009,integrations_slack,2024-08-26,6,2024-08-29,17
FU00007024,U003010,kanban_boards,2024-11-18,6,2024-12-07,34
FU00007025,U003010,integrations_google_drive,2024-12-03,4,2024-12-11,49
FU00007026,U003011,kanban_boards,2025-12-30,7,2025-12-28,37
FU00007027,U003011,reporting_dashboard,2026-02-21,17,2025-12-28,90
FU00007028,U003012,kanban_boards,2024-11-19,8,2024-12-08,73
FU00007029,U003012,reporting_dashboard,2024-10-21,4,2024-11-06,44
FU00007030,U003013,kanban_boards,2024-11-07,5,2024-11-30,11
FU00007031,U003013,reporting_dashboard,2024-11-06,2,2024-11-13,10
FU00007032,U003013,integrations_slack,2024-12-09,7,2025-01-04,43
FU00007033,U003014,kanban_boards,2024-12-29,8,2025-01-15,7
FU00007034,U003015,kanban_boards,2024-07-22,3,2024-08-19,39
FU00007035,U003015,reporting_dashboard,2024-07-07,2,2024-07-22,24
FU00007036,U003015,integrations_google_drive,2024-07-31,3,2024-08-12,48
FU00007037,U003016,kanban_boards,2025-04-20,4,2025-05-04,40
FU00007038,U003016,reporting_dashboard,2025-04-07,2,2025-04-20,27
FU00007039,U003016,integrations_slack,2025-04-22,3,2025-05-11,42
FU00007040,U003017,kanban_boards,2024-05-26,9,2024-05-29,18
FU00007041,U003018,kanban_boards,2024-11-16,9,2024-11-17,96
FU00007042,U003018,automation_rules,2024-11-28,4,2024-12-24,108
FU00007043,U003018,reporting_dashboard,2024-09-14,9,2024-09-17,33
FU00007044,U003019,kanban_boards,2024-11-30,6,2024-12-09,68
FU00007045,U003019,reporting_dashboard,2024-10-26,8,2024-11-11,33
FU00007046,U003019,integrations_slack,2024-11-02,6,2024-11-25,40
FU00007047,U003020,kanban_boards,2025-08-29,19,2025-12-31,46
FU00007048,U003020,time_tracking,2025-08-15,12,2025-12-31,32
FU00007049,U003020,reporting_dashboard,2025-08-14,5,2025-12-31,31
FU00007050,U003021,kanban_boards,2024-11-14,8,2024-12-10,104
FU00007051,U003021,integrations_slack,2024-10-13,9,2024-10-15,72
FU00007052,U003022,kanban_boards,2025-08-04,43,2025-12-31,45
FU00007053,U003022,reporting_dashboard,2025-08-18,32,2025-12-31,59
FU00007054,U003022,integrations_slack,2025-09-11,1,2025-12-31,83
FU00007055,U003023,kanban_boards,2024-11-19,5,2024-12-02,20
FU00007056,U003024,kanban_boards,2025-04-12,9,2025-04-22,58
FU00007057,U003024,integrations_google_drive,2025-02-28,6,2025-03-17,15
FU00007058,U003025,kanban_boards,2024-12-29,7,2025-01-04,36
FU00007059,U003025,reporting_dashboard,2024-12-18,8,2024-12-30,25
FU00007060,U003025,integrations_slack,2025-02-05,6,2025-02-16,74
FU00007061,U003026,reporting_dashboard,2025-11-28,14,2025-12-27,17
FU00007062,U003026,integrations_slack,2026-01-07,25,2025-12-27,57
FU00007063,U003027,kanban_boards,2025-09-05,2,2025-10-03,65
FU00007064,U003027,time_tracking,2025-08-09,3,2025-09-02,38
FU00007065,U003027,reporting_dashboard,2025-07-13,7,2025-08-10,11
FU00007066,U003027,integrations_google_drive,2025-09-03,5,2025-09-09,63
FU00007067,U003028,kanban_boards,2025-08-16,5,2025-12-27,24
FU00007068,U003028,integrations_slack,2025-11-08,48,2025-12-27,108
FU00007069,U003029,kanban_boards,2024-11-01,1,2024-11-09,83
FU00007070,U003029,reporting_dashboard,2024-09-21,1,2024-09-22,42
FU00007071,U003029,integrations_slack,2024-11-04,9,2024-11-14,86
FU00007072,U003030,kanban_boards,2024-03-04,9,2024-03-25,22
FU00007073,U003030,integrations_slack,2024-02-20,4,2024-03-17,9
FU00007074,U003031,kanban_boards,2025-01-29,9,2025-02-12,12
FU00007075,U003031,integrations_google_drive,2025-01-25,1,2025-02-17,8
FU00007076,U003032,kanban_boards,2025-01-28,6,2025-12-29,28
FU00007077,U003032,automation_rules,2025-01-25,6,2025-12-29,25
FU00007078,U003032,reporting_dashboard,2025-02-08,2,2025-12-29,39
FU00007079,U003032,integrations_google_drive,2025-03-16,48,2025-12-29,75
FU00007080,U003033,reporting_dashboard,2024-04-26,6,2024-05-04,69
FU00007081,U003034,kanban_boards,2025-02-09,36,2025-12-25,12
FU00007082,U003034,reporting_dashboard,2025-02-07,25,2025-12-25,10
FU00007083,U003034,integrations_slack,2025-04-23,18,2025-12-25,85
FU00007084,U003035,kanban_boards,2024-07-31,1,2024-08-23,14
FU00007085,U003035,reporting_dashboard,2024-12-02,2,2024-12-20,138
FU00007086,U003035,integrations_google_drive,2024-08-08,2,2024-08-28,22
FU00007087,U003036,custom_fields,2025-12-17,30,2025-12-26,15
FU00007088,U003036,integrations_slack,2026-01-11,39,2025-12-26,40
FU00007089,U003036,integrations_google_drive,2026-01-24,12,2025-12-26,53
FU00007090,U003037,kanban_boards,2025-04-21,8,2025-05-15,15
FU00007091,U003037,reporting_dashboard,2025-04-13,9,2025-05-08,7
FU00007092,U003037,integrations_slack,2025-04-15,9,2025-04-20,9
FU00007093,U003038,kanban_boards,2025-06-04,5,2025-06-17,118
FU00007094,U003038,reporting_dashboard,2025-02-11,7,2025-03-09,5
FU00007095,U003039,kanban_boards,2025-04-25,9,2025-05-11,16
FU00007096,U003040,kanban_boards,2025-12-17,49,2025-12-28,16
FU00007097,U003040,reporting_dashboard,2026-01-21,4,2025-12-28,51
FU00007098,U003040,integrations_slack,2026-01-28,36,2025-12-28,58
FU00007099,U003040,integrations_google_drive,2025-12-16,8,2025-12-28,15
FU00007100,U003041,kanban_boards,2025-06-12,4,2025-06-17,40
FU00007101,U003041,reporting_dashboard,2025-05-20,5,2025-06-02,17
FU00007102,U003042,kanban_boards,2025-10-31,38,2025-12-28,16
FU00007103,U003042,integrations_slack,2025-10-29,33,2025-12-28,14
FU00007104,U003043,kanban_boards,2024-05-06,3,2024-05-26,51
FU00007105,U003043,reporting_dashboard,2024-03-19,6,2024-04-06,3
FU00007106,U003044,kanban_boards,2024-04-04,3,2024-04-09,66
FU00007107,U003044,reporting_dashboard,2024-05-23,9,2024-06-15,115
FU00007108,U003044,integrations_google_drive,2024-06-03,4,2024-06-11,126
FU00007109,U003045,kanban_boards,2024-05-26,9,2024-06-05,104
FU00007110,U003045,reporting_dashboard,2024-04-07,8,2024-05-01,55
FU00007111,U003045,integrations_slack,2024-02-23,9,2024-03-07,11
FU00007112,U003046,kanban_boards,2024-10-16,5,2025-12-29,71
FU00007113,U003047,custom_fields,2025-11-06,30,2025-12-30,56
FU00007114,U003047,reporting_dashboard,2025-11-16,29,2025-12-30,66
FU00007115,U003047,integrations_slack,2025-09-29,49,2025-12-30,18
FU00007116,U003048,kanban_boards,2025-11-19,14,2025-12-29,34
FU00007117,U003048,reporting_dashboard,2025-11-11,40,2025-12-29,26
FU00007118,U003049,kanban_boards,2025-05-02,9,2025-05-12,10
FU00007119,U003049,time_tracking,2025-06-17,5,2025-07-08,56
FU00007120,U003049,reporting_dashboard,2025-06-12,2,2025-06-22,51
FU00007121,U003049,integrations_slack,2025-06-04,7,2025-06-27,43
FU00007122,U003050,reporting_dashboard,2025-02-09,1,2025-03-03,54
FU00007123,U003050,integrations_slack,2025-02-14,2,2025-03-03,59
FU00007124,U003050,integrations_google_drive,2024-12-29,6,2025-01-20,12
FU00007125,U003051,kanban_boards,2026-03-05,43,2025-12-25,97
FU00007126,U003051,custom_fields,2025-12-20,23,2025-12-25,22
FU00007127,U003051,integrations_slack,2026-01-23,30,2025-12-25,56
FU00007128,U003052,kanban_boards,2024-05-03,2,2024-05-08,10
FU00007129,U003052,reporting_dashboard,2024-05-12,5,2024-05-24,19
FU00007130,U003052,integrations_slack,2024-05-14,9,2024-05-17,21
FU00007131,U003053,kanban_boards,2026-03-07,40,2025-12-31,91
FU00007132,U003053,reporting_dashboard,2026-01-01,29,2025-12-31,26
FU00007133,U003054,kanban_boards,2025-01-29,7,2025-02-11,52
FU00007134,U003054,reporting_dashboard,2025-01-14,4,2025-01-22,37
FU00007135,U003054,integrations_google_drive,2025-02-07,6,2025-02-11,61
FU00007136,U003055,kanban_boards,2024-10-12,36,2025-12-29,45
FU00007137,U003055,time_tracking,2024-10-07,27,2025-12-29,40
FU00007138,U003055,reporting_dashboard,2024-10-13,45,2025-12-29,46
FU00007139,U003056,kanban_boards,2024-07-02,9,2024-07-05,76
FU00007140,U003056,reporting_dashboard,2024-07-13,4,2024-07-25,87
FU00007141,U003057,kanban_boards,2025-12-10,1,2025-12-21,68
FU00007142,U003057,reporting_dashboard,2025-10-31,7,2025-11-10,28
FU00007143,U003058,kanban_boards,2025-10-18,9,2025-11-05,65
FU00007144,U003058,custom_fields,2025-09-28,9,2025-10-09,45
FU00007145,U003058,reporting_dashboard,2025-11-12,9,2025-11-14,90
FU00007146,U003059,kanban_boards,2024-03-26,5,2024-03-28,5
FU00007147,U003059,integrations_slack,2024-04-22,4,2024-05-02,32
FU00007148,U003060,reporting_dashboard,2025-12-31,17,2025-12-30,150
FU00007149,U003061,kanban_boards,2024-08-16,2,2024-08-25,54
FU00007150,U003061,reporting_dashboard,2024-08-18,9,2024-09-08,56
FU00007151,U003062,kanban_boards,2025-07-13,35,2025-12-27,26
FU00007152,U003062,reporting_dashboard,2025-07-27,15,2025-12-27,40
FU00007153,U003063,reporting_dashboard,2024-04-17,1,2024-05-13,18
FU00007154,U003064,kanban_boards,2025-01-08,33,2025-12-27,30
FU00007155,U003064,reporting_dashboard,2025-03-08,42,2025-12-27,89
FU00007156,U003064,integrations_google_drive,2024-12-28,11,2025-12-27,19
FU00007157,U003065,kanban_boards,2025-01-29,5,2025-02-08,9
FU00007158,U003065,reporting_dashboard,2025-02-04,2,2025-02-09,15
FU00007159,U003066,kanban_boards,2026-02-04,46,2025-12-29,40
FU00007160,U003067,kanban_boards,2025-05-16,20,2025-12-30,10
FU00007161,U003067,integrations_slack,2025-08-22,48,2025-12-30,108
FU00007162,U003067,integrations_google_drive,2025-06-13,31,2025-12-30,38
FU00007163,U003068,kanban_boards,2026-02-04,18,2025-12-30,51
FU00007164,U003068,integrations_google_drive,2026-03-08,13,2025-12-30,83
FU00007165,U003069,kanban_boards,2024-02-15,9,2024-03-01,13
FU00007166,U003069,reporting_dashboard,2024-03-30,8,2024-04-13,57
FU00007167,U003070,kanban_boards,2024-07-09,7,2024-07-19,35
FU00007168,U003070,reporting_dashboard,2024-07-28,5,2024-07-31,54
FU00007169,U003071,kanban_boards,2026-01-11,1,2026-01-13,76
FU00007170,U003071,reporting_dashboard,2025-12-26,7,2026-01-05,60
FU00007171,U003071,integrations_google_drive,2025-11-26,6,2025-12-22,30
FU00007172,U003072,kanban_boards,2025-01-07,30,2025-12-30,3
FU00007173,U003072,reporting_dashboard,2025-02-21,45,2025-12-30,48
FU00007174,U003072,integrations_google_drive,2025-01-22,25,2025-12-30,18
FU00007175,U003073,kanban_boards,2025-04-03,2,2025-04-14,61
FU00007176,U003074,kanban_boards,2025-12-14,36,2025-12-29,15
FU00007177,U003074,integrations_google_drive,2025-12-30,49,2025-12-29,31
FU00007178,U003075,reporting_dashboard,2025-05-07,7,2025-05-09,32
FU00007179,U003075,integrations_slack,2025-06-30,7,2025-07-21,86
FU00007180,U003076,kanban_boards,2025-07-25,15,2025-12-27,18
FU00007181,U003076,custom_fields,2025-07-15,19,2025-12-27,8
FU00007182,U003076,reporting_dashboard,2025-08-06,3,2025-12-27,30
FU00007183,U003076,integrations_slack,2025-08-12,44,2025-12-27,36
FU00007184,U003077,kanban_boards,2024-04-01,1,2024-04-27,67
FU00007185,U003077,reporting_dashboard,2024-02-19,7,2024-03-15,25
FU00007186,U003077,integrations_google_drive,2024-04-23,2,2024-05-02,89
FU00007187,U003078,kanban_boards,2024-05-15,6,2024-06-09,59
FU00007188,U003079,kanban_boards,2024-12-08,8,2024-12-09,202
FU00007189,U003079,time_tracking,2024-06-14,4,2024-07-08,25
FU00007190,U003079,custom_fields,2024-07-01,3,2024-07-08,42
FU00007191,U003079,reporting_dashboard,2024-06-11,3,2024-07-02,22
FU00007192,U003079,integrations_slack,2024-05-26,8,2024-06-04,6
FU00007193,U003079,integrations_google_drive,2024-06-13,2,2024-06-25,24
FU00007194,U003080,kanban_boards,2024-05-09,7,2024-05-21,63
FU00007195,U003080,reporting_dashboard,2024-04-16,2,2024-04-28,40
FU00007196,U003081,kanban_boards,2024-10-18,6,2024-11-03,26
FU00007197,U003081,reporting_dashboard,2024-11-04,7,2024-11-27,43
FU00007198,U003081,integrations_slack,2024-11-13,6,2024-11-21,52
FU00007199,U003082,kanban_boards,2024-08-28,1,2024-09-04,3
FU00007200,U003082,reporting_dashboard,2024-11-11,1,2024-11-13,78
FU00007201,U003082,integrations_slack,2024-09-21,5,2024-09-30,27
FU00007202,U003083,kanban_boards,2025-07-19,6,2025-08-02,17
FU00007203,U003083,reporting_dashboard,2025-07-22,1,2025-08-19,20
FU00007204,U003083,integrations_slack,2025-07-26,9,2025-08-05,24
FU00007205,U003083,integrations_google_drive,2025-07-17,2,2025-08-11,15
FU00007206,U003085,kanban_boards,2025-11-14,19,2025-12-29,51
FU00007207,U003085,reporting_dashboard,2025-10-12,17,2025-12-29,18
FU00007208,U003085,integrations_slack,2025-10-12,29,2025-12-29,18
FU00007209,U003086,kanban_boards,2024-02-06,9,2024-02-22,18
FU00007210,U003087,reporting_dashboard,2026-01-20,37,2025-12-30,30
FU00007211,U003087,integrations_slack,2026-03-23,20,2025-12-30,92
FU00007212,U003087,integrations_google_drive,2025-12-23,40,2025-12-30,2
FU00007213,U003088,kanban_boards,2024-10-30,45,2025-12-29,7
FU00007214,U003088,reporting_dashboard,2024-11-11,47,2025-12-29,19
FU00007215,U003088,integrations_google_drive,2024-11-26,17,2025-12-29,34
FU00007216,U003089,kanban_boards,2024-03-05,1,2024-04-02,16
FU00007217,U003089,integrations_slack,2024-03-15,9,2024-04-03,26
FU00007218,U003090,kanban_boards,2024-09-26,38,2025-12-29,28
FU00007219,U003090,reporting_dashboard,2024-11-23,14,2025-12-29,86
FU00007220,U003091,kanban_boards,2025-07-16,14,2025-12-27,34
FU00007221,U003091,integrations_slack,2025-09-06,30,2025-12-27,86
FU00007222,U003091,integrations_google_drive,2025-07-12,44,2025-12-27,30
FU00007223,U003092,kanban_boards,2026-01-30,38,2025-12-30,34
FU00007224,U003092,reporting_dashboard,2026-01-20,32,2025-12-30,24
FU00007225,U003092,integrations_google_drive,2026-01-07,16,2025-12-30,11
FU00007226,U003093,kanban_boards,2025-09-11,5,2025-12-28,33
FU00007227,U003093,reporting_dashboard,2025-10-15,2,2025-12-28,67
FU00007228,U003093,integrations_slack,2025-09-22,6,2025-12-28,44
FU00007229,U003094,kanban_boards,2024-05-08,6,2025-12-30,101
FU00007230,U003095,kanban_boards,2025-02-13,8,2025-02-25,21
FU00007231,U003095,integrations_google_drive,2025-03-18,1,2025-04-03,54
FU00007232,U003096,kanban_boards,2025-05-06,9,2025-05-18,80
FU00007233,U003096,reporting_dashboard,2025-03-20,6,2025-03-21,33
FU00007234,U003096,integrations_google_drive,2025-03-26,1,2025-04-04,39
FU00007235,U003097,kanban_boards,2024-03-12,6,2025-12-26,9
FU00007236,U003097,integrations_google_drive,2024-03-29,36,2025-12-26,26
FU00007237,U003098,kanban_boards,2025-05-21,8,2025-06-05,39
FU00007238,U003098,integrations_google_drive,2025-05-16,2,2025-06-06,34
FU00007239,U003099,kanban_boards,2024-11-13,3,2025-12-30,31
FU00007240,U003099,reporting_dashboard,2024-10-24,1,2025-12-30,11
FU00007241,U003099,integrations_slack,2024-10-13,13,2025-12-30,0
FU00007242,U003100,kanban_boards,2025-07-31,40,2025-12-31,22
FU00007243,U003100,reporting_dashboard,2025-08-14,11,2025-12-31,36
FU00007244,U003100,integrations_google_drive,2025-08-30,1,2025-12-31,52
FU00007245,U003102,kanban_boards,2026-01-08,4,2026-01-13,47
FU00007246,U003102,reporting_dashboard,2025-12-27,9,2026-01-10,35
FU00007247,U003102,integrations_slack,2025-12-30,6,2026-01-25,38
FU00007248,U003102,integrations_google_drive,2025-12-04,3,2025-12-23,12
FU00007249,U003103,kanban_boards,2024-12-11,8,2024-12-22,29
FU00007250,U003103,reporting_dashboard,2024-11-17,3,2024-11-25,5
FU00007251,U003103,integrations_slack,2024-11-28,3,2024-12-13,16
FU00007252,U003103,integrations_google_drive,2024-11-20,1,2024-12-16,8
FU00007253,U003104,kanban_boards,2024-05-31,5,2024-06-09,43
FU00007254,U003104,integrations_slack,2024-04-23,6,2024-05-08,5
FU00007255,U003105,kanban_boards,2025-06-25,3,2025-07-17,14
FU00007256,U003105,custom_fields,2025-08-28,5,2025-09-04,78
FU00007257,U003105,reporting_dashboard,2025-07-01,7,2025-07-04,20
FU00007258,U003106,kanban_boards,2024-12-17,3,2024-12-18,19
FU00007259,U003106,reporting_dashboard,2025-01-14,1,2025-01-21,47
FU00007260,U003106,integrations_google_drive,2025-02-04,8,2025-02-25,68
FU00007261,U003107,reporting_dashboard,2025-02-05,2,2025-02-16,38
FU00007262,U003108,kanban_boards,2025-10-19,28,2025-12-28,31
FU00007263,U003108,reporting_dashboard,2025-10-06,28,2025-12-28,18
FU00007264,U003108,integrations_google_drive,2025-09-29,8,2025-12-28,11
FU00007265,U003109,kanban_boards,2024-07-27,32,2025-12-25,40
FU00007266,U003109,reporting_dashboard,2024-07-01,8,2025-12-25,14
FU00007267,U003109,integrations_slack,2024-06-23,25,2025-12-25,6
FU00007268,U003109,integrations_google_drive,2024-08-18,14,2025-12-25,62
FU00007269,U003110,kanban_boards,2025-10-17,22,2025-12-31,18
FU00007270,U003110,reporting_dashboard,2025-12-13,45,2025-12-31,75
FU00007271,U003111,kanban_boards,2025-12-08,2,2025-12-26,41
FU00007272,U003112,kanban_boards,2024-09-02,4,2024-09-04,33
FU00007273,U003112,integrations_slack,2024-10-20,9,2024-11-11,81
FU00007274,U003113,time_tracking,2024-03-01,42,2025-12-29,19
FU00007275,U003113,automation_rules,2024-02-14,38,2025-12-29,3
FU00007276,U003113,reporting_dashboard,2024-08-22,21,2025-12-29,193
FU00007277,U003114,kanban_boards,2024-02-29,5,2024-03-20,4
FU00007278,U003114,reporting_dashboard,2024-05-13,3,2024-05-15,78
FU00007279,U003115,kanban_boards,2024-12-31,2,2025-01-18,109
FU00007280,U003115,reporting_dashboard,2024-10-15,3,2024-11-12,32
FU00007281,U003115,integrations_slack,2024-10-01,3,2024-10-19,18
FU00007282,U003116,kanban_boards,2024-09-19,9,2024-10-09,48
FU00007283,U003116,reporting_dashboard,2024-08-31,7,2024-09-20,29
FU00007284,U003116,integrations_slack,2024-08-28,2,2024-09-08,26
FU00007285,U003116,integrations_google_drive,2024-09-18,2,2024-09-27,47
FU00007286,U003117,kanban_boards,2024-10-09,14,2025-12-27,55
FU00007287,U003117,reporting_dashboard,2024-09-22,41,2025-12-27,38
FU00007288,U003117,integrations_slack,2024-08-21,15,2025-12-27,6
FU00007289,U003118,kanban_boards,2024-08-13,9,2024-08-27,69
FU00007290,U003118,integrations_slack,2024-06-14,9,2024-06-24,9
FU00007291,U003119,kanban_boards,2024-02-14,3,2024-02-18,19
FU00007292,U003119,reporting_dashboard,2024-03-06,4,2024-03-31,40
FU00007293,U003119,integrations_slack,2024-02-13,9,2024-03-10,18
FU00007294,U003119,integrations_google_drive,2024-02-26,6,2024-03-20,31
FU00007295,U003120,kanban_boards,2024-12-17,5,2025-01-09,23
FU00007296,U003120,reporting_dashboard,2024-12-27,9,2025-01-02,33
FU00007297,U003120,integrations_slack,2025-02-13,3,2025-02-16,81
FU00007298,U003121,kanban_boards,2025-06-17,21,2025-12-25,37
FU00007299,U003121,reporting_dashboard,2025-07-14,2,2025-12-25,64
FU00007300,U003121,integrations_slack,2025-07-26,41,2025-12-25,76
FU00007301,U003121,integrations_google_drive,2025-05-22,34,2025-12-25,11
FU00007302,U003122,kanban_boards,2025-03-03,1,2025-03-12,91
FU00007303,U003122,reporting_dashboard,2024-12-13,8,2025-01-05,11
FU00007304,U003122,integrations_slack,2025-02-17,6,2025-02-20,77
FU00007305,U003123,kanban_boards,2024-07-03,9,2024-07-21,2
FU00007306,U003123,reporting_dashboard,2024-08-10,6,2024-08-30,40
FU00007307,U003123,integrations_slack,2024-07-10,7,2024-07-30,9
FU00007308,U003124,kanban_boards,2025-03-11,9,2025-03-15,58
FU00007309,U003124,time_tracking,2025-02-07,5,2025-02-25,26
FU00007310,U003124,reporting_dashboard,2025-04-27,6,2025-05-19,105
FU00007311,U003125,kanban_boards,2024-06-06,1,2024-06-10,21
FU00007312,U003125,reporting_dashboard,2024-07-07,9,2024-07-29,52
FU00007313,U003125,integrations_google_drive,2024-05-29,6,2024-06-24,13
FU00007314,U003126,kanban_boards,2024-03-29,9,2024-04-21,19
FU00007315,U003126,reporting_dashboard,2024-05-03,5,2024-05-08,54
FU00007316,U003127,kanban_boards,2025-12-04,5,2025-12-27,24
FU00007317,U003127,integrations_slack,2025-12-21,18,2025-12-27,41
FU00007318,U003127,integrations_google_drive,2026-02-09,19,2025-12-27,91
FU00007319,U003129,kanban_boards,2025-10-09,47,2025-12-25,21
FU00007320,U003129,automation_rules,2025-10-20,19,2025-12-25,32
FU00007321,U003129,reporting_dashboard,2025-10-29,20,2025-12-25,41
FU00007322,U003129,integrations_slack,2025-10-19,5,2025-12-25,31
FU00007323,U003130,reporting_dashboard,2026-04-05,5,2026-04-20,100
FU00007324,U003131,reporting_dashboard,2026-01-21,13,2025-12-28,39
FU00007325,U003131,integrations_google_drive,2025-12-19,13,2025-12-28,6
FU00007326,U003132,kanban_boards,2025-03-29,1,2025-04-12,59
FU00007327,U003132,time_tracking,2025-02-28,9,2025-03-06,30
FU00007328,U003132,integrations_google_drive,2025-03-24,7,2025-04-21,54
FU00007329,U003133,kanban_boards,2024-07-17,45,2025-12-28,123
FU00007330,U003133,reporting_dashboard,2024-04-03,45,2025-12-28,18
FU00007331,U003134,kanban_boards,2024-10-19,5,2025-12-27,34
FU00007332,U003134,time_tracking,2024-10-08,47,2025-12-27,23
FU00007333,U003134,custom_fields,2024-11-02,1,2025-12-27,48
FU00007334,U003134,reporting_dashboard,2024-10-19,25,2025-12-27,34
FU00007335,U003135,kanban_boards,2024-09-24,44,2025-12-25,43
FU00007336,U003135,integrations_slack,2024-09-05,18,2025-12-25,24
FU00007337,U003136,kanban_boards,2025-01-25,1,2025-01-27,56
FU00007338,U003136,reporting_dashboard,2024-12-29,2,2024-12-31,29
FU00007339,U003136,integrations_slack,2025-01-16,7,2025-02-06,47
FU00007340,U003137,kanban_boards,2024-09-15,9,2024-09-27,53
FU00007341,U003137,reporting_dashboard,2024-08-15,7,2024-09-02,22
FU00007342,U003138,kanban_boards,2025-01-07,3,2025-01-25,9
FU00007343,U003138,reporting_dashboard,2025-01-14,5,2025-01-19,16
FU00007344,U003139,reporting_dashboard,2025-10-30,36,2025-12-29,35
FU00007345,U003140,kanban_boards,2024-04-23,15,2025-12-27,21
FU00007346,U003140,integrations_slack,2024-05-07,16,2025-12-27,35
FU00007347,U003141,kanban_boards,2024-05-22,8,2024-06-16,49
FU00007348,U003141,time_tracking,2024-06-24,2,2024-07-14,82
FU00007349,U003141,reporting_dashboard,2024-05-03,1,2024-05-08,30
FU00007350,U003141,integrations_google_drive,2024-04-19,9,2024-05-17,16
FU00007351,U003142,kanban_boards,2025-08-09,8,2025-08-28,28
FU00007352,U003142,reporting_dashboard,2025-07-27,9,2025-08-11,15
FU00007353,U003142,integrations_slack,2025-07-19,2,2025-07-28,7
FU00007354,U003143,kanban_boards,2025-09-16,1,2025-12-28,18
FU00007355,U003143,reporting_dashboard,2025-10-05,45,2025-12-28,37
FU00007356,U003144,reporting_dashboard,2025-06-23,7,2025-07-10,39
FU00007357,U003144,integrations_slack,2025-08-20,2,2025-09-15,97
FU00007358,U003145,kanban_boards,2025-09-11,39,2025-12-26,14
FU00007359,U003145,integrations_slack,2025-10-18,22,2025-12-26,51
FU00007360,U003146,kanban_boards,2024-06-12,6,2024-06-15,9
FU00007361,U003146,reporting_dashboard,2024-06-14,3,2024-07-05,11
FU00007362,U003146,integrations_slack,2024-06-29,5,2024-07-24,26
FU00007363,U003147,kanban_boards,2025-05-01,16,2025-12-29,110
FU00007364,U003147,time_tracking,2025-02-04,42,2025-12-29,24
FU00007365,U003148,kanban_boards,2025-03-23,3,2025-03-26,91
FU00007366,U003148,integrations_slack,2025-02-01,5,2025-03-02,41
FU00007367,U003149,reporting_dashboard,2025-12-04,8,2026-01-01,70
FU00007368,U003149,integrations_slack,2025-11-12,4,2025-11-24,48
