subscription_id,workspace_id,plan_type,mrr,start_date,end_date,is_active,churn_date,churn_reason
sub_464,ws_1424,free,0,2024-12-30,,True,,
sub_465,ws_1425,enterprise,100,2025-05-31,,True,,
sub_466,ws_1426,professional,125,2025-03-13,,True,,
sub_467,ws_1427,starter,10,2024-06-18,,True,,
sub_468,ws_1428,free,0,2024-06-29,,True,,
sub_469,ws_1429,starter,30,2025-05-21,,True,,
sub_470,ws_143,professional,100,2024-04-29,,True,,
sub_471,ws_1430,enterprise,250,2024-10-18,,True,,
sub_472,ws_1431,starter,30,2024-06-23,,True,,
sub_473,ws_1432,starter,40,2024-01-31,,True,,
sub_474,ws_1433,enterprise,150,2024-01-17,,True,,
sub_475,ws_1434,starter,40,2024-05-17,,True,,
sub_476,ws_1435,professional,100,2024-05-21,,True,,
sub_477,ws_1436,professional,100,2024-05-02,,True,,
sub_478,ws_1437,starter,30,2024-04-04,,True,,
sub_479,ws_1438,free,0,2024-06-15,,True,,
sub_480,ws_1439,enterprise,250,2024-03-28,,True,,
sub_481,ws_144,enterprise,100,2024-02-15,,True,,
sub_482,ws_1440,starter,50,2024-06-03,,True,,
sub_483,ws_1441,free,0,2024-10-08,,True,,
sub_484,ws_1442,professional,75,2024-01-19,,True,,
sub_485,ws_1443,free,0,2024-01-07,2025-12-15,False,2025-12-15,price
sub_486,ws_1444,enterprise,100,2024-11-06,,True,,
sub_487,ws_1445,free,0,2025-10-15,,True,,
sub_488,ws_1446,free,0,2025-01-24,2025-09-20,False,2025-09-20,other
sub_489,ws_1447,starter,10,2025-11-29,,True,,
sub_490,ws_1448,starter,50,2024-02-18,,True,,
sub_491,ws_1449,professional,150,2024-01-06,,True,,
sub_492,ws_145,free,0,2024-06-27,2025-06-01,False,2025-06-01,feature_gap
sub_493,ws_1450,enterprise,200,2024-02-17,,True,,
sub_494,ws_1451,free,0,2024-02-13,,True,,
sub_495,ws_1452,starter,40,2024-05-27,,True,,
sub_496,ws_1453,free,0,2024-03-16,,True,,
sub_497,ws_1454,starter,50,2024-01-21,,True,,
sub_498,ws_1455,professional,75,2024-05-14,,True,,
sub_499,ws_1456,free,0,2024-10-06,2025-01-14,False,2025-01-14,price
sub_500,ws_1457,enterprise,150,2024-01-09,,True,,
sub_501,ws_1458,free,0,2024-04-30,2024-08-08,False,2024-08-08,other
sub_502,ws_1459,enterprise,400,2024-01-06,,True,,
sub_503,ws_146,enterprise,200,2024-04-22,,True,,
sub_504,ws_1460,free,0,2024-01-21,,True,,
sub_505,ws_1461,free,0,2024-04-10,,True,,
sub_506,ws_1462,free,0,2024-01-30,2025-01-09,False,2025-01-09,price
sub_507,ws_1463,enterprise,50,2024-07-31,,True,,
sub_508,ws_1464,free,0,2024-08-09,,True,,
sub_509,ws_1465,professional,75,2024-01-14,,True,,
sub_510,ws_1466,free,0,2024-03-30,,True,,
sub_511,ws_1467,enterprise,150,2024-04-30,2025-03-24,False,2025-03-24,other
sub_512,ws_1468,enterprise,200,2024-10-18,,True,,
sub_513,ws_1469,free,0,2024-02-21,,True,,
sub_514,ws_147,free,0,2024-03-23,,True,,
sub_515,ws_1470,enterprise,200,2024-01-18,,True,,
sub_516,ws_1471,free,0,2024-04-01,,True,,
sub_517,ws_1472,free,0,2024-11-27,,True,,
sub_518,ws_1473,free,0,2025-05-10,,True,,
sub_519,ws_1474,professional,75,2025-02-25,,True,,
sub_520,ws_1475,free,0,2024-01-01,,True,,
sub_521,ws_1476,starter,70,2024-05-24,,True,,
sub_522,ws_1477,professional,75,2024-08-04,,True,,
sub_523,ws_1478,enterprise,250,2024-11-29,,True,,
sub_524,ws_1479,starter,70,2024-03-11,,True,,
sub_525,ws_148,enterprise,300,2024-06-05,,True,,
sub_526,ws_1480,enterprise,200,2024-04-17,,True,,
sub_527,ws_1481,professional,150,2024-01-11,,True,,
sub_528,ws_1482,professional,100,2024-09-15,,True,,
sub_529,ws_1483,enterprise,150,2024-04-19,,True,,
sub_530,ws_1484,free,0,2025-09-12,2025-10-18,False,2025-10-18,price
sub_531,ws_1485,enterprise,150,2024-03-18,,True,,
sub_532,ws_1486,starter,40,2024-02-11,,True,,
sub_533,ws_1488,starter,40,2024-04-16,,True,,
sub_534,ws_1489,free,0,2024-04-24,,True,,
sub_535,ws_1490,free,0,2024-04-18,,True,,
sub_536,ws_1491,enterprise,50,2025-11-12,,True,,
sub_537,ws_1492,free,0,2024-05-28,,True,,
sub_538,ws_1493,free,0,2024-03-18,,True,,
sub_539,ws_1494,free,0,2024-02-07,,True,,
sub_540,ws_1495,enterprise,250,2024-02-15,,True,,
sub_541,ws_1496,starter,10,2025-01-10,,True,,
sub_542,ws_1497,professional,175,2024-01-17,,True,,
sub_543,ws_1498,free,0,2024-02-25,,True,,
sub_544,ws_1499,starter,40,2024-01-02,,True,,
sub_545,ws_15,free,0,2024-02-14,,True,,
sub_546,ws_150,enterprise,100,2024-11-13,,True,,
sub_547,ws_1500,enterprise,250,2024-03-09,,True,,
sub_548,ws_1501,free,0,2024-07-12,,True,,
sub_549,ws_1502,free,0,2024-01-27,,True,,
sub_550,ws_1503,free,0,2024-01-04,,True,,
sub_551,ws_1504,free,0,2024-03-16,2024-04-09,False,2024-04-09,price
sub_552,ws_1506,enterprise,150,2024-01-17,,True,,
sub_553,ws_1507,enterprise,300,2024-01-27,,True,,
sub_554,ws_1508,professional,75,2025-04-01,,True,,
sub_555,ws_1509,free,0,2024-02-15,2025-05-13,False,2025-05-13,other
sub_556,ws_151,free,0,2024-03-17,,True,,
sub_557,ws_1510,starter,20,2025-07-14,,True,,
sub_558,ws_1511,free,0,2024-02-15,2024-12-24,False,2024-12-24,feature_gap
sub_559,ws_1512,enterprise,100,2024-07-23,,True,,
sub_560,ws_1513,free,0,2024-12-02,,True,,
sub_561,ws_1514,starter,10,2024-03-25,2024-06-20,False,2024-06-20,other
sub_562,ws_1515,professional,100,2024-06-18,,True,,
sub_563,ws_1516,enterprise,200,2024-10-02,,True,,
sub_564,ws_1517,free,0,2024-01-31,,True,,
sub_565,ws_1518,free,0,2024-06-02,2024-07-15,False,2024-07-15,competitor
sub_566,ws_1519,free,0,2024-07-04,,True,,
sub_567,ws_152,free,0,2024-05-28,,True,,
sub_568,ws_1520,free,0,2025-04-16,,True,,
sub_569,ws_1521,starter,30,2024-07-16,,True,,
sub_570,ws_1522,enterprise,200,2024-07-29,,True,,
sub_571,ws_1523,starter,30,2024-03-23,,True,,
sub_572,ws_1524,free,0,2024-02-08,,True,,
sub_573,ws_1525,professional,125,2024-02-04,,True,,
sub_574,ws_1526,free,0,2024-11-13,2025-07-31,False,2025-07-31,other
sub_575,ws_1527,free,0,2024-05-10,2024-11-14,False,2024-11-14,price
sub_576,ws_1528,free,0,2024-04-07,,True,,
sub_577,ws_1529,enterprise,100,2024-06-05,,True,,
sub_578,ws_153,professional,100,2025-05-06,,True,,
sub_579,ws_1530,professional,25,2025-07-14,,True,,
sub_580,ws_1531,free,0,2024-09-26,,True,,
sub_581,ws_1532,professional,100,2024-04-08,,True,,
sub_582,ws_1533,enterprise,150,2024-11-05,,True,,
sub_583,ws_1534,enterprise,250,2024-04-29,,True,,
sub_584,ws_1535,starter,40,2024-03-17,,True,,
sub_585,ws_1536,professional,150,2024-02-27,,True,,
sub_586,ws_1537,free,0,2024-04-06,,True,,
sub_587,ws_1538,starter,30,2024-05-09,,True,,
sub_588,ws_1539,free,0,2024-01-17,,True,,
sub_589,ws_154,starter,40,2024-07-12,,True,,
sub_590,ws_1540,enterprise,400,2024-07-03,,True,,
sub_591,ws_1541,free,0,2024-01-15,,True,,
sub_592,ws_1542,free,0,2025-06-16,,True,,
sub_593,ws_1543,enterprise,250,2024-02-05,,True,,
sub_594,ws_1544,professional,125,2024-04-15,,True,,
sub_595,ws_1545,enterprise,150,2024-03-20,,True,,
sub_596,ws_1546,professional,125,2024-04-15,,True,,
sub_597,ws_1547,free,0,2024-02-22,,True,,
sub_598,ws_1548,free,0,2024-02-08,,True,,
sub_599,ws_1549,professional,200,2024-01-10,,True,,
sub_600,ws_155,free,0,2024-02-04,2024-03-13,False,2024-03-13,other
sub_601,ws_1550,professional,175,2024-10-02,,True,,
sub_602,ws_1551,professional,125,2024-03-04,,True,,
sub_603,ws_1552,free,0,2024-02-19,,True,,
sub_604,ws_1553,starter,80,2024-03-16,,True,,
sub_605,ws_1554,free,0,2024-04-21,2025-08-25,False,2025-08-25,competitor
sub_606,ws_1555,professional,75,2024-10-26,,True,,
sub_607,ws_1556,free,0,2024-02-21,,True,,
sub_608,ws_1557,free,0,2024-06-09,,True,,
sub_609,ws_1558,professional,175,2024-01-16,,True,,
sub_610,ws_1559,free,0,2025-02-26,2025-09-27,False,2025-09-27,other
sub_611,ws_156,free,0,2024-01-26,,True,,
sub_612,ws_1560,starter,30,2024-05-24,,True,,
sub_613,ws_1561,free,0,2024-03-21,,True,,
sub_614,ws_1562,free,0,2024-03-29,,True,,
sub_615,ws_1563,free,0,2024-02-14,2025-04-25,False,2025-04-25,price
sub_616,ws_1564,free,0,2024-03-27,,True,,
sub_617,ws_1565,free,0,2024-05-05,,True,,
sub_618,ws_1566,professional,200,2024-01-30,,True,,
sub_619,ws_1567,professional,100,2024-04-15,,True,,
sub_620,ws_1568,enterprise,100,2024-03-02,,True,,
sub_621,ws_1569,professional,125,2024-01-11,,True,,
sub_622,ws_157,professional,75,2024-02-06,,True,,
sub_623,ws_1570,professional,75,2024-04-28,,True,,
sub_624,ws_1571,professional,50,2024-01-06,2024-05-24,False,2024-05-24,competitor
sub_625,ws_1572,free,0,2025-08-05,,True,,
sub_626,ws_1573,enterprise,150,2024-04-26,,True,,
sub_627,ws_1574,professional,125,2024-06-05,,True,,
sub_628,ws_1576,free,0,2024-03-27,2025-07-15,False,2025-07-15,competitor
sub_629,ws_1577,free,0,2024-01-03,,True,,
sub_630,ws_1578,enterprise,150,2024-04-30,,True,,
sub_631,ws_1579,starter,30,2024-01-14,,True,,
sub_632,ws_158,enterprise,150,2025-04-09,,True,,
sub_633,ws_1580,free,0,2024-06-03,2025-06-01,False,2025-06-01,price
sub_634,ws_1581,enterprise,50,2024-09-30,,True,,
sub_635,ws_1582,free,0,2024-01-25,,True,,
sub_636,ws_1583,professional,50,2025-01-15,,True,,
sub_637,ws_1584,free,0,2025-08-30,2025-09-25,False,2025-09-25,competitor
sub_638,ws_1585,free,0,2024-10-15,,True,,
sub_639,ws_1586,enterprise,150,2024-01-19,,True,,
sub_640,ws_1587,professional,100,2025-01-05,,True,,
sub_641,ws_1588,free,0,2024-04-27,,True,,
sub_642,ws_159,starter,60,2024-04-09,,True,,
sub_643,ws_1590,free,0,2024-02-16,,True,,
sub_644,ws_1591,enterprise,150,2024-04-08,,True,,
sub_645,ws_1592,free,0,2024-02-24,,True,,
sub_646,ws_1593,starter,40,2024-03-26,,True,,
sub_647,ws_1594,free,0,2024-07-14,2025-08-08,False,2025-08-08,competitor
sub_648,ws_1595,enterprise,100,2024-03-26,,True,,
sub_649,ws_1596,free,0,2024-05-02,,True,,
sub_650,ws_1598,starter,40,2024-12-29,,True,,
sub_651,ws_1599,free,0,2024-02-17,,True,,
sub_652,ws_16,professional,125,2024-01-09,,True,,
sub_653,ws_160,professional,175,2024-06-23,,True,,
sub_654,ws_1600,professional,125,2024-01-01,,True,,
sub_655,ws_1601,free,0,2024-10-24,,True,,
sub_656,ws_1602,free,0,2024-07-17,,True,,
sub_657,ws_1603,professional,125,2024-02-01,,True,,
sub_658,ws_1604,professional,175,2024-01-09,,True,,
sub_659,ws_1605,professional,125,2024-06-04,,True,,
sub_660,ws_1606,enterprise,150,2024-10-24,,True,,
sub_661,ws_1607,enterprise,200,2024-01-30,,True,,
sub_662,ws_1608,professional,125,2024-03-11,,True,,
sub_663,ws_1609,professional,75,2024-01-11,,True,,
sub_664,ws_161,free,0,2024-02-04,,True,,
sub_665,ws_1610,professional,75,2024-05-14,,True,,
sub_666,ws_1611,professional,75,2024-05-25,,True,,
sub_667,ws_1612,professional,100,2024-04-03,,True,,
sub_668,ws_1613,free,0,2024-01-24,,True,,
sub_669,ws_1614,free,0,2024-03-05,2025-11-03,False,2025-11-03,feature_gap
sub_670,ws_1615,starter,30,2024-07-10,,True,,
sub_671,ws_1616,free,0,2024-06-23,,True,,
sub_672,ws_1617,enterprise,450,2024-02-13,,True,,
sub_673,ws_1618,enterprise,100,2024-12-22,,True,,
sub_674,ws_1619,starter,40,2024-03-17,,True,,
sub_675,ws_162,professional,75,2024-10-30,,True,,
sub_676,ws_1620,enterprise,300,2024-08-04,,True,,
sub_677,ws_1621,enterprise,150,2025-04-20,,True,,
sub_678,ws_1622,free,0,2024-01-13,,True,,
sub_679,ws_1623,professional,125,2024-01-27,,True,,
sub_680,ws_1624,free,0,2024-02-28,2025-08-01,False,2025-08-01,price
sub_681,ws_1625,professional,75,2025-06-08,,True,,
sub_682,ws_1626,free,0,2024-02-14,,True,,
sub_683,ws_1627,starter,90,2024-01-09,,True,,
sub_684,ws_1628,starter,60,2024-01-05,,True,,
sub_685,ws_1629,free,0,2024-04-24,2024-11-04,False,2024-11-04,other
sub_686,ws_163,enterprise,100,2024-10-21,,True,,
sub_687,ws_1630,professional,100,2024-11-23,,True,,
sub_688,ws_1631,free,0,2024-07-05,2025-10-28,False,2025-10-28,other
sub_689,ws_1632,free,0,2024-07-16,2024-12-15,False,2024-12-15,competitor
sub_690,ws_1633,starter,30,2024-05-23,,True,,
sub_691,ws_1634,enterprise,150,2024-04-03,,True,,
sub_692,ws_1635,enterprise,250,2024-01-21,,True,,
sub_693,ws_1636,enterprise,150,2024-02-16,,True,,
sub_694,ws_1637,professional,50,2024-03-09,,True,,
sub_695,ws_1638,free,0,2024-01-08,,True,,
sub_696,ws_1639,enterprise,150,2025-02-08,,True,,
sub_697,ws_164,enterprise,200,2024-03-22,,True,,
sub_698,ws_1640,professional,200,2024-01-24,,True,,
sub_699,ws_1641,free,0,2024-05-03,2025-11-02,False,2025-11-02,price
sub_700,ws_1642,starter,30,2024-09-07,,True,,
sub_701,ws_1643,free,0,2024-03-08,,True,,
sub_702,ws_1644,enterprise,150,2024-06-23,,True,,
sub_703,ws_1645,professional,25,2025-09-04,,True,,
sub_704,ws_1646,professional,125,2024-03-05,,True,,
sub_705,ws_1647,professional,75,2024-03-29,,True,,
sub_706,ws_1648,enterprise,50,2025-02-11,,True,,
sub_707,ws_1649,free,0,2024-04-17,,True,,
sub_708,ws_165,enterprise,150,2024-02-10,,True,,
sub_709,ws_1651,free,0,2024-02-05,,True,,
sub_710,ws_1652,professional,100,2024-01-10,,True,,
sub_711,ws_1653,starter,60,2024-03-06,,True,,
sub_712,ws_1654,professional,150,2024-01-04,,True,,
sub_713,ws_1655,professional,50,2024-02-15,,True,,
sub_714,ws_1656,free,0,2024-03-18,,True,,
sub_715,ws_1657,free,0,2024-02-22,2025-05-10,False,2025-05-10,feature_gap
sub_716,ws_1658,starter,70,2024-06-14,,True,,
sub_717,ws_1659,free,0,2024-03-11,,True,,
sub_718,ws_166,enterprise,350,2024-05-30,,True,,
sub_719,ws_1660,free,0,2024-07-03,,True,,
sub_720,ws_1661,starter,50,2024-02-08,,True,,
sub_721,ws_1662,free,0,2024-05-10,,True,,
sub_722,ws_1663,free,0,2024-12-15,2025-09-05,False,2025-09-05,competitor
sub_723,ws_1664,enterprise,300,2024-02-18,,True,,
sub_724,ws_1665,starter,40,2024-02-29,,True,,
sub_725,ws_1666,free,0,2024-01-09,,True,,
sub_726,ws_1667,professional,150,2024-02-06,,True,,
sub_727,ws_1668,professional,75,2025-02-14,,True,,
sub_728,ws_1669,professional,100,2024-01-06,,True,,
sub_729,ws_167,professional,50,2024-08-10,,True,,
sub_730,ws_1670,enterprise,300,2024-02-06,,True,,
sub_731,ws_1671,starter,70,2024-01-03,,True,,
sub_732,ws_1672,professional,125,2024-01-01,,True,,
sub_733,ws_1673,starter,50,2024-10-05,,True,,
sub_734,ws_1674,free,0,2025-03-08,2025-09-18,False,2025-09-18,feature_gap
sub_735,ws_1675,enterprise,100,2024-01-04,2024-10-02,False,2024-10-02,feature_gap
sub_736,ws_1676,professional,125,2024-02-16,,True,,
sub_737,ws_1677,starter,50,2024-05-19,,True,,
sub_738,ws_1678,free,0,2024-06-15,2025-09-27,False,2025-09-27,price
sub_739,ws_1679,professional,50,2024-01-19,,True,,
sub_740,ws_168,starter,70,2024-01-17,,True,,
sub_741,ws_1680,professional,25,2025-06-17,,True,,
sub_742,ws_1681,free,0,2024-03-29,,True,,
sub_743,ws_1683,enterprise,150,2024-02-05,,True,,
sub_744,ws_1684,enterprise,200,2024-02-07,,True,,
sub_745,ws_1685,professional,100,2024-02-21,,True,,
sub_746,ws_1686,professional,100,2024-03-03,,True,,
sub_747,ws_1687,enterprise,200,2024-03-30,,True,,
sub_748,ws_1688,professional,75,2024-02-03,2025-08-14,False,2025-08-14,price
sub_749,ws_1689,enterprise,100,2025-07-29,,True,,
sub_750,ws_169,enterprise,200,2024-04-28,,True,,
sub_751,ws_1690,enterprise,350,2024-07-04,,True,,
sub_752,ws_1691,enterprise,250,2024-02-28,,True,,
sub_753,ws_1692,free,0,2024-04-16,,True,,
sub_754,ws_1693,enterprise,150,2024-10-26,,True,,
sub_755,ws_1694,enterprise,150,2024-02-14,,True,,
sub_756,ws_1695,enterprise,150,2024-07-29,,True,,
sub_757,ws_1696,professional,50,2024-11-05,,True,,
sub_758,ws_1697,professional,50,2024-01-06,2024-11-19,False,2024-11-19,feature_gap
sub_759,ws_1698,enterprise,450,2024-03-01,,True,,
sub_760,ws_1699,starter,60,2024-03-29,,True,,
sub_761,ws_17,starter,40,2024-07-02,,True,,
sub_762,ws_170,professional,75,2024-03-17,,True,,
sub_763,ws_1700,professional,125,2024-09-20,,True,,
sub_764,ws_1701,professional,125,2024-06-03,,True,,
sub_765,ws_1702,free,0,2024-07-24,,True,,
sub_766,ws_1703,enterprise,100,2025-07-27,,True,,
sub_767,ws_1704,free,0,2024-01-24,,True,,
sub_768,ws_1705,enterprise,100,2024-10-22,,True,,
sub_769,ws_1706,professional,125,2024-04-19,,True,,
sub_770,ws_1707,professional,100,2024-09-10,,True,,
sub_771,ws_1708,professional,75,2025-02-15,,True,,
sub_772,ws_1709,professional,75,2024-02-27,,True,,
sub_773,ws_171,enterprise,100,2024-09-16,,True,,
sub_774,ws_1710,free,0,2025-10-01,,True,,
sub_775,ws_1711,professional,150,2024-03-12,,True,,
sub_776,ws_1712,enterprise,150,2024-01-29,,True,,
sub_777,ws_1713,professional,25,2025-12-05,,True,,
sub_778,ws_1714,free,0,2024-05-16,,True,,
sub_779,ws_1715,starter,30,2024-01-10,,True,,
sub_780,ws_1716,free,0,2024-12-05,,True,,
sub_781,ws_1717,free,0,2024-09-13,2024-11-20,False,2024-11-20,feature_gap
sub_782,ws_1718,starter,30,2024-09-22,,True,,
sub_783,ws_1719,free,0,2024-01-11,2025-12-13,False,2025-12-13,competitor
sub_784,ws_1720,free,0,2024-02-18,,True,,
sub_785,ws_1721,free,0,2024-01-18,2026-01-16,False,2026-01-16,price
sub_786,ws_1722,free,0,2024-05-17,,True,,
sub_787,ws_1723,professional,200,2024-02-26,,True,,
sub_788,ws_1724,free,0,2025-01-25,,True,,
sub_789,ws_1725,free,0,2024-02-15,,True,,
sub_790,ws_1726,free,0,2024-08-29,2025-09-10,False,2025-09-10,other
sub_791,ws_1727,professional,100,2025-01-09,,True,,
sub_792,ws_1728,free,0,2024-11-25,,True,,
sub_793,ws_1729,free,0,2024-05-23,,True,,
sub_794,ws_173,enterprise,150,2024-03-21,,True,,
sub_795,ws_1731,professional,50,2025-02-02,,True,,
sub_796,ws_1732,free,0,2024-07-05,,True,,
sub_797,ws_1733,free,0,2024-04-15,,True,,
sub_798,ws_1734,enterprise,150,2024-05-11,,True,,
sub_799,ws_1735,starter,40,2024-02-11,,True,,
sub_800,ws_1737,free,0,2025-01-10,,True,,
sub_801,ws_1738,starter,50,2024-08-25,,True,,
sub_802,ws_1739,professional,100,2024-03-07,,True,,
sub_803,ws_174,professional,75,2024-08-01,,True,,
sub_804,ws_1740,free,0,2024-12-13,,True,,
sub_805,ws_1741,enterprise,300,2024-01-01,,True,,
sub_806,ws_1742,professional,75,2024-06-05,2025-05-03,False,2025-05-03,price
sub_807,ws_1743,free,0,2024-02-22,,True,,
sub_808,ws_1744,professional,150,2024-01-23,,True,,
sub_809,ws_1745,starter,10,2024-08-24,2024-09-07,False,2024-09-07,price
sub_810,ws_1746,professional,125,2024-03-17,,True,,
sub_811,ws_1747,free,0,2024-01-17,,True,,
sub_812,ws_1748,free,0,2024-03-28,,True,,
sub_813,ws_1749,enterprise,250,2024-04-01,,True,,
sub_814,ws_175,enterprise,250,2024-03-29,,True,,
sub_815,ws_1750,free,0,2024-01-02,2025-12-09,False,2025-12-09,competitor
sub_816,ws_1751,free,0,2024-03-23,,True,,
sub_817,ws_1752,starter,40,2025-02-09,,True,,
sub_818,ws_1753,starter,40,2024-09-02,,True,,
sub_819,ws_1754,free,0,2024-08-02,,True,,
sub_820,ws_1755,free,0,2024-01-28,,True,,
sub_821,ws_1756,enterprise,150,2024-11-21,,True,,
sub_822,ws_1757,free,0,2024-06-27,2025-11-10,False,2025-11-10,price
sub_823,ws_1758,starter,30,2024-05-01,,True,,
sub_824,ws_1759,enterprise,350,2024-02-23,,True,,
sub_825,ws_176,enterprise,150,2024-05-24,,True,,
sub_826,ws_1760,free,0,2024-02-26,,True,,
sub_827,ws_1761,free,0,2024-04-15,2024-07-03,False,2024-07-03,other
sub_828,ws_1762,enterprise,200,2024-01-28,,True,,
sub_829,ws_1763,professional,150,2024-03-22,,True,,
sub_830,ws_1764,professional,100,2024-07-13,,True,,
sub_831,ws_1765,free,0,2025-05-08,2025-05-18,False,2025-05-18,other
sub_832,ws_1766,free,0,2024-02-24,,True,,
sub_833,ws_1767,professional,125,2024-01-27,,True,,
sub_834,ws_1768,enterprise,200,2024-02-22,,True,,
sub_835,ws_1769,starter,20,2024-04-17,,True,,
sub_836,ws_177,enterprise,250,2024-05-08,,True,,
sub_837,ws_1770,enterprise,200,2024-07-30,,True,,
sub_838,ws_1771,enterprise,300,2024-02-03,,True,,
sub_839,ws_1772,enterprise,300,2024-01-07,,True,,
sub_840,ws_1773,professional,200,2024-01-26,,True,,
sub_841,ws_1774,free,0,2024-04-17,,True,,
sub_842,ws_1775,enterprise,350,2024-01-29,,True,,
sub_843,ws_1776,enterprise,350,2024-02-27,,True,,
sub_844,ws_1777,enterprise,300,2024-08-24,,True,,
sub_845,ws_1778,free,0,2024-03-23,,True,,
sub_846,ws_1779,professional,150,2024-03-01,,True,,
sub_847,ws_178,professional,100,2024-01-07,,True,,
sub_848,ws_1780,starter,30,2024-11-25,,True,,
sub_849,ws_1781,enterprise,200,2024-07-08,,True,,
sub_850,ws_1782,free,0,2024-09-26,,True,,
sub_851,ws_1783,free,0,2024-04-28,,True,,
sub_852,ws_1784,professional,50,2024-04-07,2025-07-15,False,2025-07-15,other
sub_853,ws_1785,professional,200,2024-03-17,,True,,
sub_854,ws_1786,professional,100,2024-10-31,,True,,
sub_855,ws_1787,free,0,2024-10-17,,True,,
sub_856,ws_1788,professional,125,2024-03-13,,True,,
sub_857,ws_1789,enterprise,150,2024-12-08,,True,,
sub_858,ws_179,professional,50,2025-06-07,,True,,
sub_859,ws_1790,professional,100,2024-05-16,,True,,
sub_860,ws_1791,professional,100,2024-07-11,,True,,
sub_861,ws_1792,free,0,2024-01-17,2025-11-06,False,2025-11-06,price
sub_862,ws_1793,enterprise,150,2024-11-09,,True,,
sub_863,ws_1794,enterprise,50,2025-09-22,,True,,
sub_864,ws_1795,starter,30,2024-06-24,2024-11-13,False,2024-11-13,price
sub_865,ws_1796,free,0,2024-09-01,2025-09-12,False,2025-09-12,other
sub_866,ws_1797,free,0,2024-07-28,,True,,
sub_867,ws_1798,professional,100,2024-02-15,,True,,
sub_868,ws_1799,free,0,2024-03-26,,True,,
sub_869,ws_18,enterprise,150,2024-06-08,,True,,
sub_870,ws_1800,free,0,2024-03-09,2025-07-07,False,2025-07-07,feature_gap
sub_871,ws_1801,enterprise,100,2024-07-09,,True,,
sub_872,ws_1802,enterprise,150,2024-02-13,,True,,
sub_873,ws_1803,free,0,2024-01-01,,True,,
sub_874,ws_1804,enterprise,250,2024-01-25,,True,,
sub_875,ws_1805,free,0,2024-02-06,,True,,
sub_876,ws_1806,professional,175,2024-09-19,,True,,
sub_877,ws_1807,professional,100,2024-02-13,,True,,
sub_878,ws_1808,free,0,2025-11-11,,True,,
sub_879,ws_1809,professional,100,2024-03-08,,True,,
sub_880,ws_181,professional,50,2024-08-26,,True,,
sub_881,ws_1810,free,0,2024-01-19,,True,,
sub_882,ws_1811,free,0,2024-03-11,,True,,
sub_883,ws_1812,enterprise,250,2024-09-16,,True,,
sub_884,ws_1813,enterprise,450,2024-05-31,,True,,
sub_885,ws_1814,enterprise,150,2024-07-27,,True,,
sub_886,ws_1815,starter,20,2025-04-14,,True,,
sub_887,ws_1816,enterprise,50,2025-01-29,2025-04-13,False,2025-04-13,feature_gap
sub_888,ws_1817,starter,30,2024-05-30,,True,,
sub_889,ws_1818,professional,25,2025-07-05,,True,,
sub_890,ws_1819,professional,75,2025-02-05,,True,,
sub_891,ws_182,free,0,2024-02-23,,True,,
sub_892,ws_1820,free,0,2024-09-12,,True,,
sub_893,ws_1821,enterprise,150,2024-11-19,,True,,
sub_894,ws_1822,professional,200,2024-01-16,,True,,
sub_895,ws_1823,free,0,2024-09-14,,True,,
sub_896,ws_1824,professional,75,2024-01-18,,True,,
sub_897,ws_1825,professional,50,2025-09-06,,True,,
sub_898,ws_1826,professional,125,2024-01-04,,True,,
sub_899,ws_1827,starter,60,2024-04-09,,True,,
sub_900,ws_1828,professional,100,2024-04-07,,True,,
sub_901,ws_1829,free,0,2024-07-06,,True,,
sub_902,ws_183,enterprise,100,2025-04-18,,True,,
sub_903,ws_1830,starter,30,2024-01-27,,True,,
sub_904,ws_1831,enterprise,300,2024-02-12,,True,,
sub_905,ws_1832,free,0,2024-05-11,,True,,
sub_906,ws_1833,enterprise,400,2024-04-08,,True,,
sub_907,ws_1834,free,0,2024-04-08,,True,,
sub_908,ws_1835,free,0,2024-03-13,,True,,
sub_909,ws_1836,professional,150,2024-01-21,,True,,
sub_910,ws_1837,enterprise,150,2024-04-29,,True,,
sub_911,ws_1838,professional,100,2024-05-10,,True,,
sub_912,ws_1839,free,0,2024-11-04,,True,,
sub_913,ws_184,enterprise,50,2025-03-13,,True,,
sub_914,ws_1840,professional,125,2024-07-11,,True,,
sub_915,ws_1841,free,0,2025-04-08,2025-06-08,False,2025-06-08,price
sub_916,ws_1842,free,0,2024-11-03,2024-11-16,False,2024-11-16,other
sub_917,ws_1843,enterprise,100,2024-11-02,2025-10-26,False,2025-10-26,other
sub_918,ws_1844,starter,60,2024-04-11,,True,,
sub_919,ws_1845,enterprise,300,2024-03-18,,True,,
sub_920,ws_1846,professional,125,2024-10-23,,True,,
sub_921,ws_1847,free,0,2024-06-27,,True,,
sub_922,ws_1848,professional,125,2024-01-15,,True,,
sub_923,ws_1849,starter,40,2024-01-30,,True,,
sub_924,ws_185,free,0,2024-01-05,,True,,
sub_925,ws_1850,professional,125,2024-04-19,,True,,
sub_926,ws_1851,starter,40,2024-08-27,,True,,
sub_927,ws_1852,professional,75,2024-04-20,,True,,
sub_928,ws_1853,professional,75,2024-11-25,,True,,
sub_929,ws_1854,free,0,2024-01-07,,True,,
sub_930,ws_1855,enterprise,150,2024-05-17,,True,,
sub_931,ws_1856,free,0,2024-01-22,,True,,
sub_932,ws_1857,professional,75,2024-02-21,,True,,
