usage_id,user_id,feature_name,first_used_date,total_usage_count,last_used_date,days_since_signup_at_first_use
fu_2657,u_1883,integrations_slack,2025-07-10,24,2025-12-31,20
fu_2658,u_1884,kanban_boards,2024-04-22,11,2025-12-29,2
fu_2659,u_1884,reporting_dashboard,2024-04-26,51,2025-12-31,6
fu_2660,u_1884,integrations_google_drive,2024-05-16,83,2025-12-25,26
fu_2661,u_1885,kanban_boards,2024-01-24,41,2025-12-28,6
fu_2662,u_1885,automation_rules,2024-02-07,74,2025-12-25,20
fu_2663,u_1885,reporting_dashboard,2024-02-08,27,2025-12-29,21
fu_2664,u_1885,integrations_google_drive,2024-02-16,90,2025-12-27,29
fu_2665,u_1886,kanban_boards,2025-03-11,55,2025-12-26,18
fu_2666,u_1886,reporting_dashboard,2025-02-25,34,2025-12-25,4
fu_2667,u_1893,kanban_boards,2025-11-28,8,2025-12-27,7
fu_2668,u_1893,automation_rules,2025-11-23,15,2025-12-27,2
fu_2669,u_1893,custom_fields,2025-12-10,65,2025-12-26,19
fu_2670,u_1893,reporting_dashboard,2025-12-18,66,2025-12-26,27
fu_2671,u_1893,integrations_google_drive,2025-12-14,26,2025-12-26,23
fu_2672,u_1894,custom_fields,2024-04-27,38,2025-12-30,10
fu_2673,u_1894,reporting_dashboard,2024-04-19,58,2025-12-27,2
fu_2674,u_1894,integrations_slack,2024-04-20,38,2025-12-26,3
fu_2675,u_1894,integrations_google_drive,2024-05-14,85,2025-12-28,27
fu_2676,u_1895,kanban_boards,2024-08-10,95,2025-12-29,17
fu_2677,u_1895,reporting_dashboard,2024-08-11,47,2025-12-25,18
fu_2678,u_1901,custom_fields,2025-06-30,74,2025-12-25,17
fu_2679,u_1901,reporting_dashboard,2025-06-25,28,2025-12-30,12
fu_2680,u_1902,kanban_boards,2025-08-05,58,2025-12-26,22
fu_2681,u_1902,time_tracking,2025-08-07,178,2025-12-29,24
fu_2682,u_1902,integrations_google_drive,2025-07-22,45,2025-12-26,8
fu_2683,u_1904,kanban_boards,2025-11-27,41,2025-12-30,29
fu_2684,u_1904,integrations_google_drive,2025-11-03,6,2025-12-25,5
fu_2685,u_1905,kanban_boards,2025-01-02,96,2025-12-26,12
fu_2686,u_1905,time_tracking,2025-01-06,148,2025-12-25,16
fu_2687,u_1905,custom_fields,2025-01-10,6,2025-12-25,20
fu_2688,u_1905,reporting_dashboard,2025-01-01,49,2025-12-29,11
fu_2689,u_1905,integrations_slack,2024-12-30,57,2025-12-26,9
fu_2690,u_1905,integrations_google_drive,2025-01-14,74,2025-12-31,24
fu_2691,u_1906,kanban_boards,2025-08-19,60,2025-12-30,22
fu_2692,u_1906,reporting_dashboard,2025-08-15,44,2025-12-25,18
fu_2693,u_1908,kanban_boards,2025-08-10,43,2025-12-25,9
fu_2694,u_1908,custom_fields,2025-08-17,67,2025-12-31,16
fu_2695,u_1908,integrations_google_drive,2025-08-21,48,2025-12-28,20
fu_2696,u_1911,kanban_boards,2024-06-27,16,2025-12-26,13
fu_2697,u_1911,reporting_dashboard,2024-06-18,77,2025-12-30,4
fu_2698,u_1911,integrations_slack,2024-06-21,86,2025-12-25,7
fu_2699,u_1911,integrations_google_drive,2024-07-01,50,2025-12-25,17
fu_2700,u_1917,kanban_boards,2025-10-23,20,2025-12-25,5
fu_2701,u_1917,time_tracking,2025-10-21,235,2025-12-30,3
fu_2702,u_1917,reporting_dashboard,2025-10-21,94,2025-12-29,3
fu_2703,u_1918,kanban_boards,2025-08-28,81,2025-12-29,17
fu_2704,u_1918,reporting_dashboard,2025-08-25,25,2025-12-25,14
fu_2705,u_1918,integrations_slack,2025-08-27,69,2025-12-26,16
fu_2706,u_1918,integrations_google_drive,2025-08-24,69,2025-12-28,13
fu_2707,u_1920,kanban_boards,2025-03-09,34,2025-12-30,8
fu_2708,u_1920,reporting_dashboard,2025-03-13,84,2025-12-28,12
fu_2709,u_1920,integrations_google_drive,2025-03-08,50,2025-12-30,7
fu_2710,u_1921,kanban_boards,2024-05-26,87,2025-12-30,16
fu_2711,u_1921,reporting_dashboard,2024-06-02,95,2025-12-27,23
fu_2712,u_1921,integrations_slack,2024-05-28,52,2025-12-28,18
fu_2713,u_1921,integrations_google_drive,2024-05-16,7,2025-12-28,6
fu_2714,u_1923,kanban_boards,2025-12-23,63,2025-12-30,9
fu_2715,u_1923,integrations_slack,2025-12-22,48,2025-12-30,8
fu_2716,u_1925,kanban_boards,2025-06-27,51,2025-12-30,18
fu_2717,u_1925,automation_rules,2025-06-29,87,2025-12-31,20
fu_2718,u_1925,reporting_dashboard,2025-06-23,57,2025-12-29,14
fu_2719,u_1925,integrations_slack,2025-06-23,26,2025-12-28,14
fu_2720,u_1925,integrations_google_drive,2025-07-02,30,2025-12-27,23
fu_2721,u_1926,kanban_boards,2025-09-23,16,2025-12-28,24
fu_2722,u_1927,kanban_boards,2025-12-03,48,2025-12-30,13
fu_2723,u_1929,kanban_boards,2024-11-21,99,2025-12-27,21
fu_2724,u_1929,time_tracking,2024-11-27,209,2025-12-25,27
fu_2725,u_1929,reporting_dashboard,2024-11-25,67,2025-12-25,25
fu_2726,u_1929,integrations_slack,2024-11-24,27,2025-12-29,24
fu_2727,u_1929,integrations_google_drive,2024-11-22,33,2025-12-25,22
fu_2728,u_1931,kanban_boards,2024-05-31,72,2025-12-27,16
fu_2729,u_1931,reporting_dashboard,2024-06-02,65,2025-12-26,18
fu_2730,u_1931,integrations_slack,2024-05-26,94,2025-12-29,11
fu_2731,u_1931,integrations_google_drive,2024-05-27,14,2025-12-25,12
fu_2732,u_1932,kanban_boards,2025-04-12,51,2025-12-25,26
fu_2733,u_1932,custom_fields,2025-03-19,84,2025-12-26,2
fu_2734,u_1932,reporting_dashboard,2025-04-07,84,2025-12-25,21
fu_2735,u_1932,integrations_google_drive,2025-04-15,73,2025-12-27,29
fu_2736,u_1934,kanban_boards,2025-02-03,30,2025-12-27,4
fu_2737,u_1934,automation_rules,2025-02-11,97,2025-12-27,12
fu_2738,u_1934,reporting_dashboard,2025-02-02,20,2025-12-25,3
fu_2739,u_1934,integrations_slack,2025-02-12,40,2025-12-31,13
fu_2740,u_1934,integrations_google_drive,2025-02-09,74,2025-12-31,10
fu_2741,u_1936,kanban_boards,2025-11-26,43,2025-12-26,2
fu_2742,u_1936,custom_fields,2025-11-28,46,2025-12-30,4
fu_2743,u_1936,reporting_dashboard,2025-12-03,10,2025-12-30,9
fu_2744,u_1936,integrations_slack,2025-12-18,27,2025-12-26,24
fu_2745,u_1936,integrations_google_drive,2025-12-12,84,2025-12-27,18
fu_2746,u_1937,kanban_boards,2025-11-05,29,2025-12-29,24
fu_2747,u_1937,custom_fields,2025-10-30,15,2025-12-26,18
fu_2748,u_1937,reporting_dashboard,2025-10-27,47,2025-12-29,15
fu_2749,u_1937,integrations_slack,2025-10-20,65,2025-12-29,8
fu_2750,u_1937,integrations_google_drive,2025-10-30,78,2025-12-27,18
fu_2751,u_1939,kanban_boards,2024-03-22,8,2025-12-29,13
fu_2752,u_1939,reporting_dashboard,2024-03-11,21,2025-12-30,2
fu_2753,u_1939,integrations_slack,2024-04-06,95,2025-12-29,28
fu_2754,u_1939,integrations_google_drive,2024-03-27,72,2025-12-29,18
fu_2755,u_1940,kanban_boards,2025-07-18,39,2025-12-29,0
fu_2756,u_1940,integrations_slack,2025-08-01,13,2025-12-26,14
fu_2757,u_1945,kanban_boards,2024-10-29,56,2025-12-25,11
fu_2758,u_1945,integrations_google_drive,2024-11-09,37,2025-12-27,22
fu_2759,u_1947,kanban_boards,2025-11-30,56,2025-12-29,8
fu_2760,u_1947,time_tracking,2025-11-25,252,2025-12-28,3
fu_2761,u_1947,custom_fields,2025-12-08,60,2025-12-28,16
fu_2762,u_1947,reporting_dashboard,2025-12-13,70,2025-12-26,21
fu_2763,u_1947,integrations_slack,2025-12-14,61,2025-12-25,22
fu_2764,u_1949,kanban_boards,2025-02-20,72,2025-12-28,9
fu_2765,u_1949,reporting_dashboard,2025-02-16,37,2025-12-31,5
fu_2766,u_1949,integrations_slack,2025-03-08,66,2025-12-30,25
fu_2767,u_1949,integrations_google_drive,2025-02-16,63,2025-12-27,5
fu_2768,u_1950,reporting_dashboard,2024-07-03,40,2025-12-30,26
fu_2769,u_1950,integrations_google_drive,2024-07-02,25,2025-12-30,25
fu_2770,u_1952,kanban_boards,2025-08-20,29,2025-12-31,22
fu_2771,u_1952,reporting_dashboard,2025-08-16,21,2025-12-27,18
fu_2772,u_1952,integrations_slack,2025-08-16,21,2025-12-28,18
fu_2773,u_1952,integrations_google_drive,2025-07-30,43,2025-12-25,1
fu_2774,u_1954,kanban_boards,2025-05-24,28,2025-12-30,15
fu_2775,u_1954,time_tracking,2025-06-03,194,2025-12-30,25
fu_2776,u_1954,reporting_dashboard,2025-05-15,73,2025-12-28,6
fu_2777,u_1954,integrations_google_drive,2025-06-02,13,2025-12-27,24
fu_2778,u_1956,kanban_boards,2025-10-29,89,2025-12-26,17
fu_2779,u_1956,reporting_dashboard,2025-10-29,38,2025-12-30,17
fu_2780,u_1958,kanban_boards,2025-01-10,66,2025-12-27,18
fu_2781,u_1958,time_tracking,2025-01-17,106,2025-12-26,25
fu_2782,u_1958,custom_fields,2025-01-01,66,2025-12-27,9
fu_2783,u_1958,reporting_dashboard,2024-12-25,46,2025-12-30,2
fu_2784,u_1958,integrations_slack,2024-12-25,50,2025-12-30,2
fu_2785,u_1958,integrations_google_drive,2024-12-26,41,2025-12-30,3
fu_2786,u_1959,kanban_boards,2025-09-29,35,2025-12-26,14
fu_2787,u_1959,time_tracking,2025-10-10,108,2025-12-26,25
fu_2788,u_1959,reporting_dashboard,2025-09-27,29,2025-12-26,12
fu_2789,u_1960,custom_fields,2025-12-12,32,2025-12-25,20
fu_2790,u_1961,kanban_boards,2025-09-29,43,2025-12-30,9
fu_2791,u_1965,kanban_boards,2024-03-07,48,2025-12-25,25
fu_2792,u_1965,integrations_slack,2024-02-14,97,2025-12-29,3
fu_2793,u_1970,kanban_boards,2025-08-24,79,2025-12-27,19
fu_2794,u_1970,reporting_dashboard,2025-08-30,20,2025-12-27,25
fu_2795,u_1970,integrations_slack,2025-09-02,69,2025-12-29,28
fu_2796,u_1971,kanban_boards,2024-11-15,30,2025-12-29,12
fu_2797,u_1976,kanban_boards,2025-11-30,49,2025-12-31,28
fu_2798,u_1976,reporting_dashboard,2025-11-27,82,2025-12-27,25
fu_2799,u_1976,integrations_slack,2025-11-04,71,2025-12-25,2
fu_2800,u_1977,kanban_boards,2024-08-08,41,2025-12-25,29
fu_2801,u_1977,reporting_dashboard,2024-07-11,55,2025-12-30,1
fu_2802,u_1977,integrations_slack,2024-07-17,53,2025-12-28,7
fu_2803,u_1977,integrations_google_drive,2024-08-05,49,2025-12-25,26
fu_2804,u_1979,kanban_boards,2024-08-09,5,2025-12-31,19
fu_2805,u_1979,custom_fields,2024-08-11,15,2025-12-28,21
fu_2806,u_1979,reporting_dashboard,2024-08-02,79,2025-12-26,12
fu_2807,u_1980,kanban_boards,2025-04-15,16,2025-12-30,2
fu_2808,u_1980,time_tracking,2025-04-17,142,2025-12-30,4
fu_2809,u_1980,integrations_google_drive,2025-04-16,50,2025-12-28,3
fu_2810,u_1981,kanban_boards,2025-07-14,27,2025-12-29,0
fu_2811,u_1981,reporting_dashboard,2025-07-22,97,2025-12-28,8
fu_2812,u_1981,integrations_slack,2025-07-18,39,2025-12-31,4
fu_2813,u_1981,integrations_google_drive,2025-07-18,93,2025-12-28,4
fu_2814,u_1982,kanban_boards,2025-06-06,11,2025-12-27,19
fu_2815,u_1982,reporting_dashboard,2025-05-19,62,2025-12-31,1
fu_2816,u_1982,integrations_slack,2025-05-27,68,2025-12-26,9
fu_2817,u_1982,integrations_google_drive,2025-05-23,26,2025-12-25,5
fu_2818,u_1984,kanban_boards,2025-05-28,70,2025-12-31,27
fu_2819,u_1984,integrations_google_drive,2025-05-07,44,2025-12-29,6
fu_2820,u_1986,kanban_boards,2024-04-14,28,2025-12-30,4
fu_2821,u_1986,reporting_dashboard,2024-04-12,65,2025-12-28,2
fu_2822,u_1986,integrations_slack,2024-04-15,54,2025-12-28,5
fu_2823,u_1986,integrations_google_drive,2024-05-03,87,2025-12-28,23
fu_2824,u_1987,kanban_boards,2025-01-21,60,2025-12-26,19
fu_2825,u_1987,custom_fields,2025-01-11,67,2025-12-28,9
fu_2826,u_1987,integrations_google_drive,2025-01-03,34,2025-12-29,1
fu_2827,u_1989,kanban_boards,2024-12-14,55,2025-12-30,25
fu_2828,u_1989,reporting_dashboard,2024-12-07,88,2025-12-27,18
fu_2829,u_1989,integrations_google_drive,2024-12-15,52,2025-12-30,26
fu_2830,u_1991,kanban_boards,2025-02-15,90,2025-12-26,23
fu_2831,u_1991,time_tracking,2025-02-12,431,2025-12-25,20
fu_2832,u_1991,reporting_dashboard,2025-02-14,47,2025-12-30,22
fu_2833,u_1991,integrations_slack,2025-02-17,63,2025-12-30,25
fu_2834,u_1992,kanban_boards,2025-08-16,82,2025-12-31,29
fu_2835,u_1992,time_tracking,2025-08-10,431,2025-12-25,23
fu_2836,u_1992,automation_rules,2025-08-01,84,2025-12-31,14
fu_2837,u_1992,integrations_google_drive,2025-07-19,16,2025-12-29,1
fu_2838,u_1993,integrations_google_drive,2025-12-28,46,2025-12-25,0
fu_2839,u_1996,kanban_boards,2024-04-18,67,2025-12-25,3
fu_2840,u_1996,reporting_dashboard,2024-05-06,62,2025-12-26,21
fu_2841,u_1996,integrations_slack,2024-05-05,12,2025-12-30,20
fu_2842,u_1996,integrations_google_drive,2024-04-24,17,2025-12-29,9
fu_2843,u_1998,kanban_boards,2025-01-07,22,2025-12-27,20
fu_2844,u_1998,reporting_dashboard,2025-01-10,48,2025-12-27,23
fu_2845,u_1998,integrations_slack,2025-01-14,26,2025-12-30,27
fu_2846,u_1998,integrations_google_drive,2025-01-10,74,2025-12-25,23
fu_2847,u_1999,kanban_boards,2025-09-08,7,2025-12-27,21
fu_2848,u_1999,reporting_dashboard,2025-09-01,74,2025-12-31,14
fu_2849,u_1999,integrations_google_drive,2025-08-24,59,2025-12-28,6
fu_2850,u_2001,kanban_boards,2025-11-16,51,2025-12-27,21
fu_2851,u_2001,custom_fields,2025-10-30,25,2025-12-31,4
fu_2852,u_2001,reporting_dashboard,2025-11-03,96,2025-12-30,8
fu_2853,u_2001,integrations_google_drive,2025-10-28,11,2025-12-28,2
fu_2854,u_2002,kanban_boards,2025-06-30,66,2025-12-31,23
fu_2855,u_2002,reporting_dashboard,2025-06-12,6,2025-12-25,5
fu_2856,u_2002,integrations_google_drive,2025-06-27,50,2025-12-25,20
fu_2857,u_2004,kanban_boards,2025-12-17,31,2025-12-25,21
fu_2858,u_2004,custom_fields,2025-12-20,29,2025-12-28,24
fu_2859,u_2004,reporting_dashboard,2025-12-23,90,2025-12-28,27
fu_2860,u_2004,integrations_slack,2025-12-03,59,2025-12-28,7
fu_2861,u_2004,integrations_google_drive,2025-12-24,10,2025-12-26,28
fu_2862,u_2011,kanban_boards,2024-08-03,76,2025-12-28,11
fu_2863,u_2015,kanban_boards,2024-03-22,48,2025-12-31,13
fu_2864,u_2015,integrations_slack,2024-04-02,80,2025-12-25,24
fu_2865,u_2020,kanban_boards,2024-07-22,41,2025-12-31,17
fu_2866,u_2020,integrations_slack,2024-07-30,86,2025-12-29,25
fu_2867,u_2023,kanban_boards,2025-07-07,63,2025-12-27,25
fu_2868,u_2023,reporting_dashboard,2025-07-03,88,2025-12-25,21
fu_2869,u_2023,integrations_google_drive,2025-06-13,73,2025-12-30,1
fu_2870,u_2026,kanban_boards,2024-10-27,84,2025-12-27,1
fu_2871,u_2026,time_tracking,2024-11-20,449,2025-12-29,25
fu_2872,u_2026,custom_fields,2024-11-20,87,2025-12-31,25
fu_2873,u_2026,reporting_dashboard,2024-10-27,66,2025-12-26,1
fu_2874,u_2026,integrations_google_drive,2024-11-06,20,2025-12-26,11
fu_2875,u_2027,kanban_boards,2025-01-26,71,2025-12-25,8
fu_2876,u_2027,reporting_dashboard,2025-02-10,59,2025-12-29,23
fu_2877,u_2027,integrations_google_drive,2025-01-21,52,2025-12-31,3
fu_2878,u_2032,kanban_boards,2024-11-18,54,2025-12-30,23
fu_2879,u_2032,custom_fields,2024-10-30,22,2025-12-25,4
fu_2880,u_2032,reporting_dashboard,2024-11-23,58,2025-12-29,28
fu_2881,u_2032,integrations_slack,2024-11-22,63,2025-12-26,27
fu_2882,u_2032,integrations_google_drive,2024-11-03,16,2025-12-26,8
fu_2883,u_2033,kanban_boards,2025-11-30,99,2025-12-28,21
fu_2884,u_2033,time_tracking,2025-11-15,115,2025-12-26,6
fu_2885,u_2033,reporting_dashboard,2025-11-28,71,2025-12-28,19
fu_2886,u_2033,integrations_google_drive,2025-11-13,60,2025-12-30,4
fu_2887,u_2034,kanban_boards,2025-02-07,53,2025-12-27,23
fu_2888,u_2034,custom_fields,2025-01-17,87,2025-12-30,2
fu_2889,u_2034,reporting_dashboard,2025-02-04,86,2025-12-29,20
fu_2890,u_2034,integrations_slack,2025-01-30,58,2025-12-25,15
fu_2891,u_2034,integrations_google_drive,2025-01-17,88,2025-12-30,2
fu_2892,u_2035,kanban_boards,2025-11-27,62,2025-12-31,18
fu_2893,u_2035,custom_fields,2025-11-23,48,2025-12-29,14
fu_2894,u_2035,reporting_dashboard,2025-11-30,62,2025-12-28,21
fu_2895,u_2035,integrations_slack,2025-11-22,42,2025-12-30,13
fu_2896,u_2035,integrations_google_drive,2025-11-10,48,2025-12-25,1
fu_2897,u_2036,kanban_boards,2025-12-29,20,2025-12-25,10
fu_2898,u_2036,custom_fields,2025-12-24,97,2025-12-26,5
fu_2899,u_2038,kanban_boards,2025-10-29,62,2025-12-28,13
fu_2900,u_2038,reporting_dashboard,2025-11-13,70,2025-12-28,28
fu_2901,u_2038,integrations_slack,2025-10-27,73,2025-12-28,11
fu_2902,u_2038,integrations_google_drive,2025-10-25,57,2025-12-31,9
fu_2903,u_2039,kanban_boards,2025-06-04,53,2025-12-30,6
fu_2904,u_2043,kanban_boards,2025-12-21,89,2025-12-26,11
fu_2905,u_2043,integrations_google_drive,2025-12-19,75,2025-12-29,9
fu_2906,u_2045,kanban_boards,2025-09-12,82,2025-12-25,10
fu_2907,u_2045,time_tracking,2025-09-27,400,2025-12-31,25
fu_2908,u_2045,custom_fields,2025-09-10,50,2025-12-27,8
fu_2909,u_2045,reporting_dashboard,2025-09-21,73,2025-12-30,19
fu_2910,u_2045,integrations_slack,2025-09-23,68,2025-12-28,21
fu_2911,u_2045,integrations_google_drive,2025-09-27,54,2025-12-29,25
fu_2912,u_2047,kanban_boards,2025-05-22,11,2025-12-31,18
fu_2913,u_2047,time_tracking,2025-05-27,263,2025-12-28,23
fu_2914,u_2047,reporting_dashboard,2025-05-24,29,2025-12-31,20
fu_2915,u_2051,automation_rules,2025-02-08,18,2025-12-30,29
fu_2916,u_2051,reporting_dashboard,2025-01-13,69,2025-12-30,3
fu_2917,u_2051,integrations_slack,2025-01-24,43,2025-12-28,14
fu_2918,u_2051,integrations_google_drive,2025-01-28,79,2025-12-28,18
fu_2919,u_2052,kanban_boards,2024-12-05,99,2025-12-29,18
fu_2920,u_2052,reporting_dashboard,2024-11-27,41,2025-12-30,10
fu_2921,u_2055,kanban_boards,2025-03-19,46,2025-12-25,6
fu_2922,u_2055,time_tracking,2025-03-20,461,2025-12-31,7
fu_2923,u_2055,automation_rules,2025-03-13,35,2025-12-28,0
fu_2924,u_2055,reporting_dashboard,2025-04-06,38,2025-12-29,24
fu_2925,u_2055,integrations_slack,2025-03-26,32,2025-12-27,13
fu_2926,u_2055,integrations_google_drive,2025-03-19,50,2025-12-31,6
fu_2927,u_2057,integrations_slack,2025-10-17,72,2025-12-29,8
fu_2928,u_2057,integrations_google_drive,2025-10-27,31,2025-12-26,18
fu_2929,u_2063,kanban_boards,2025-08-05,72,2025-12-26,0
fu_2930,u_2063,reporting_dashboard,2025-08-09,85,2025-12-29,4
fu_2931,u_2063,integrations_slack,2025-08-29,76,2025-12-28,24
fu_2932,u_2063,integrations_google_drive,2025-09-01,55,2025-12-27,27
fu_2933,u_2067,kanban_boards,2024-01-26,77,2025-12-26,7
fu_2934,u_2068,kanban_boards,2025-03-31,40,2025-12-30,26
fu_2935,u_2068,automation_rules,2025-03-17,99,2025-12-31,12
fu_2936,u_2068,reporting_dashboard,2025-03-29,92,2025-12-27,24
fu_2937,u_2068,integrations_slack,2025-03-22,99,2025-12-30,17
fu_2938,u_2068,integrations_google_drive,2025-03-18,15,2025-12-28,13
fu_2939,u_2069,kanban_boards,2025-01-16,60,2025-12-26,27
fu_2940,u_2069,time_tracking,2025-01-02,289,2025-12-26,13
fu_2941,u_2069,automation_rules,2024-12-20,18,2025-12-25,0
fu_2942,u_2069,integrations_slack,2025-01-11,93,2025-12-27,22
fu_2943,u_2069,integrations_google_drive,2025-01-14,92,2025-12-29,25
fu_2944,u_2070,kanban_boards,2025-03-04,84,2025-12-30,12
fu_2945,u_2070,custom_fields,2025-03-09,15,2025-12-25,17
fu_2946,u_2070,integrations_google_drive,2025-02-20,73,2025-12-31,0
fu_2947,u_2071,kanban_boards,2024-03-04,20,2025-12-29,1
fu_2948,u_2071,reporting_dashboard,2024-03-15,34,2025-12-26,12
fu_2949,u_2071,integrations_slack,2024-03-24,26,2025-12-29,21
fu_2950,u_2072,integrations_google_drive,2025-06-04,15,2025-12-31,13
fu_2951,u_2073,custom_fields,2025-11-20,19,2025-12-27,6
fu_2952,u_2073,integrations_google_drive,2025-11-17,69,2025-12-27,3
fu_2953,u_2074,kanban_boards,2024-10-26,56,2025-12-27,2
fu_2954,u_2074,reporting_dashboard,2024-10-28,89,2025-12-29,4
fu_2955,u_2074,integrations_slack,2024-11-05,9,2025-12-31,12
fu_2956,u_2074,integrations_google_drive,2024-11-12,46,2025-12-26,19
fu_2957,u_2076,kanban_boards,2025-10-25,15,2025-12-30,15
fu_2958,u_2076,time_tracking,2025-10-22,310,2025-12-25,12
fu_2959,u_2076,integrations_google_drive,2025-10-29,7,2025-12-31,19
fu_2960,u_2077,kanban_boards,2025-06-08,80,2025-12-30,18
fu_2961,u_2077,reporting_dashboard,2025-05-29,39,2025-12-31,8
fu_2962,u_2078,kanban_boards,2025-09-18,46,2025-12-25,14
fu_2963,u_2078,time_tracking,2025-09-22,406,2025-12-28,18
fu_2964,u_2078,reporting_dashboard,2025-09-24,34,2025-12-30,20
fu_2965,u_2078,integrations_slack,2025-09-15,76,2025-12-26,11
fu_2966,u_2078,integrations_google_drive,2025-09-24,69,2025-12-31,20
fu_2967,u_2082,kanban_boards,2025-09-30,76,2025-12-30,1
fu_2968,u_2082,reporting_dashboard,2025-10-28,94,2025-12-26,29
fu_2969,u_2082,integrations_slack,2025-10-05,78,2025-12-26,6
fu_2970,u_2082,integrations_google_drive,2025-10-08,30,2025-12-31,9
fu_2971,u_2088,kanban_boards,2025-11-02,10,2025-12-28,4
fu_2972,u_2088,time_tracking,2025-11-25,253,2025-12-31,27
fu_2973,u_2088,automation_rules,2025-11-01,26,2025-12-26,3
fu_2974,u_2088,custom_fields,2025-11-19,10,2025-12-26,21
fu_2975,u_2088,reporting_dashboard,2025-10-31,64,2025-12-31,2
fu_2976,u_2090,kanban_boards,2025-10-11,26,2025-12-29,1
fu_2977,u_2090,custom_fields,2025-10-29,68,2025-12-27,19
fu_2978,u_2090,integrations_slack,2025-10-17,37,2025-12-31,7
fu_2979,u_2090,integrations_google_drive,2025-10-20,19,2025-12-27,10
fu_2980,u_2093,kanban_boards,2024-03-16,53,2025-12-31,24
fu_2981,u_2093,integrations_google_drive,2024-03-10,83,2025-12-26,18
fu_2982,u_2098,kanban_boards,2025-10-12,48,2025-12-26,9
fu_2983,u_2098,integrations_slack,2025-10-07,21,2025-12-27,4
fu_2984,u_2099,kanban_boards,2025-01-30,56,2025-12-28,2
fu_2985,u_2099,reporting_dashboard,2025-02-01,30,2025-12-28,4
fu_2986,u_2099,integrations_google_drive,2025-02-18,12,2025-12-30,21
fu_2987,u_2100,kanban_boards,2025-11-23,76,2025-12-25,19
fu_2988,u_2100,custom_fields,2025-11-07,71,2025-12-25,3
fu_2989,u_2100,reporting_dashboard,2025-11-23,86,2025-12-31,19
fu_2990,u_2101,kanban_boards,2025-07-27,41,2025-12-26,7
fu_2991,u_2101,custom_fields,2025-08-14,83,2025-12-25,25
fu_2992,u_2101,reporting_dashboard,2025-07-31,31,2025-12-27,11
fu_2993,u_2102,kanban_boards,2025-10-04,20,2025-12-30,23
fu_2994,u_2104,kanban_boards,2024-09-09,16,2025-12-29,22
fu_2995,u_2104,reporting_dashboard,2024-09-15,23,2025-12-26,28
fu_2996,u_2104,integrations_slack,2024-08-26,9,2025-12-25,8
fu_2997,u_2104,integrations_google_drive,2024-09-03,72,2025-12-27,16
fu_2998,u_2105,kanban_boards,2025-04-01,57,2025-12-28,4
fu_2999,u_2105,time_tracking,2025-04-13,416,2025-12-30,16
fu_3000,u_2105,custom_fields,2025-04-09,31,2025-12-29,12
fu_3001,u_2105,integrations_slack,2025-03-29,69,2025-12-29,1
fu_3002,u_2106,kanban_boards,2025-04-14,73,2025-12-31,17
fu_3003,u_2106,custom_fields,2025-04-07,11,2025-12-30,10
fu_3004,u_2106,reporting_dashboard,2025-03-28,67,2025-12-30,0
fu_3005,u_2106,integrations_slack,2025-04-05,88,2025-12-31,8
fu_3006,u_2106,integrations_google_drive,2025-04-12,96,2025-12-28,15
fu_3007,u_2107,kanban_boards,2024-08-25,30,2025-12-30,26
fu_3008,u_2107,reporting_dashboard,2024-08-22,43,2025-12-26,23
fu_3009,u_2107,integrations_slack,2024-08-07,91,2025-12-27,8
fu_3010,u_2107,integrations_google_drive,2024-08-09,73,2025-12-31,10
fu_3011,u_2109,kanban_boards,2025-07-17,81,2025-12-25,2
fu_3012,u_2109,automation_rules,2025-07-28,95,2025-12-26,13
fu_3013,u_2109,reporting_dashboard,2025-08-13,62,2025-12-27,29
fu_3014,u_2109,integrations_google_drive,2025-08-05,18,2025-12-28,21
fu_3015,u_2112,kanban_boards,2025-02-12,30,2025-12-30,9
fu_3016,u_2112,reporting_dashboard,2025-02-13,7,2025-12-28,10
fu_3017,u_2115,kanban_boards,2024-10-25,74,2025-12-26,7
fu_3018,u_2115,reporting_dashboard,2024-11-13,63,2025-12-25,26
fu_3019,u_2115,integrations_google_drive,2024-10-31,93,2025-12-27,13
fu_3020,u_2116,kanban_boards,2025-01-26,64,2025-12-25,26
fu_3021,u_2116,time_tracking,2025-01-29,113,2025-12-29,29
fu_3022,u_2116,integrations_slack,2025-01-26,23,2025-12-25,26
fu_3023,u_2116,integrations_google_drive,2025-01-13,97,2025-12-27,13
fu_3024,u_2117,kanban_boards,2025-04-24,96,2025-12-28,25
fu_3025,u_2117,time_tracking,2025-04-04,285,2025-12-27,5
fu_3026,u_2117,reporting_dashboard,2025-03-30,6,2025-12-31,0
fu_3027,u_2117,integrations_google_drive,2025-03-31,99,2025-12-26,1
fu_3028,u_2118,kanban_boards,2025-10-05,86,2025-12-29,20
fu_3029,u_2118,reporting_dashboard,2025-09-27,5,2025-12-31,12
fu_3030,u_2118,integrations_slack,2025-09-28,11,2025-12-30,13
fu_3031,u_2118,integrations_google_drive,2025-09-19,55,2025-12-29,4
fu_3032,u_2121,kanban_boards,2025-01-29,76,2025-12-25,7
fu_3033,u_2121,custom_fields,2025-02-15,37,2025-12-26,24
fu_3034,u_2121,reporting_dashboard,2025-02-16,34,2025-12-30,25
fu_3035,u_2121,integrations_slack,2025-02-14,8,2025-12-31,23
fu_3036,u_2121,integrations_google_drive,2025-02-07,82,2025-12-31,16
