user_id,step_1_completed,step_1_timestamp,step_2_completed,step_2_timestamp,step_3_completed,step_3_timestamp,step_4_completed,step_4_timestamp,onboarding_completed,onboarding_completion_date,time_to_complete_hours,ab_test_variant
U000489,False,,False,,False,,False,,False,,,control
U000490,True,2025-02-10 00:24:00,False,,False,,False,,False,,,
U000491,True,2025-01-22 00:18:00,False,,False,,False,,False,,,
U000492,True,2025-02-22 00:12:00,True,2025-02-22 01:05:00,True,2025-02-22 07:05:00,True,2025-02-22 07:16:00,True,2025-02-22 07:16:00,7.266666666666667,
U000493,True,2025-01-15 00:07:00,True,2025-01-15 00:28:00,True,2025-01-15 07:28:00,True,2025-01-15 07:33:00,True,2025-01-15 07:33:00,7.55,
U000494,False,,False,,False,,False,,False,,,
U000495,True,2024-07-12 00:19:00,True,2024-07-12 00:32:00,False,,False,,False,,,
U000496,True,2025-01-05 00:23:00,True,2025-01-05 01:21:00,True,2025-01-05 20:21:00,True,2025-01-05 20:26:00,True,2025-01-05 20:26:00,20.433333333333334,
U000497,True,2024-06-19 00:08:00,True,2024-06-19 00:34:00,True,2024-06-20 22:34:00,True,2024-06-20 22:48:00,True,2024-06-20 22:48:00,46.8,
U000498,True,2024-01-06 00:18:00,True,2024-01-06 00:45:00,True,2024-01-07 13:45:00,False,,False,,,
U000499,True,2025-03-22 00:19:00,True,2025-03-22 00:39:00,True,2025-03-22 17:39:00,True,2025-03-22 17:47:00,True,2025-03-22 17:47:00,17.783333333333335,
U000500,True,2025-06-17 00:08:00,True,2025-06-17 00:47:00,True,2025-06-17 06:47:00,True,2025-06-17 07:13:00,True,2025-06-17 07:13:00,7.216666666666667,
U000501,True,2025-06-13 00:05:00,True,2025-06-13 00:25:00,True,2025-06-13 07:25:00,True,2025-06-13 07:39:00,True,2025-06-13 07:39:00,7.65,
U000502,True,2024-08-24 00:27:00,False,,False,,False,,False,,,
U000503,True,2024-01-25 00:19:00,True,2024-01-25 01:02:00,True,2024-01-26 02:02:00,False,,False,,,
U000504,True,2025-03-23 00:25:00,True,2025-03-23 01:06:00,False,,False,,False,,,
U000505,True,2025-06-13 00:05:00,True,2025-06-13 00:28:00,False,,False,,False,,,
U000506,True,2025-11-30 00:25:00,True,2025-11-30 00:39:00,True,2025-11-30 22:39:00,True,2025-11-30 22:57:00,True,2025-11-30 22:57:00,22.95,variant_a
U000507,True,2024-01-12 00:09:00,False,,False,,False,,False,,,
U000508,True,2025-09-21 00:10:00,True,2025-09-21 00:41:00,True,2025-09-22 22:41:00,True,2025-09-22 22:51:00,True,2025-09-22 22:51:00,46.85,
U000509,True,2025-01-15 00:22:00,True,2025-01-15 00:58:00,True,2025-01-16 22:58:00,False,,False,,,
U000510,False,,False,,False,,False,,False,,,
U000511,True,2024-01-30 00:17:00,True,2024-01-30 01:10:00,False,,False,,False,,,
U000512,False,,False,,False,,False,,False,,,
U000513,False,,False,,False,,False,,False,,,variant_a
U000514,False,,False,,False,,False,,False,,,
U000515,True,2024-05-17 00:07:00,True,2024-05-17 00:24:00,True,2024-05-18 05:24:00,True,2024-05-18 05:45:00,True,2024-05-18 05:45:00,29.75,
U000516,False,,False,,False,,False,,False,,,
U000517,True,2024-06-29 00:20:00,False,,False,,False,,False,,,
U000518,True,2024-11-26 00:08:00,True,2024-11-26 00:41:00,True,2024-11-26 13:41:00,True,2024-11-26 14:06:00,True,2024-11-26 14:06:00,14.1,
U000519,True,2025-11-08 00:14:00,True,2025-11-08 01:00:00,True,2025-11-08 18:00:00,True,2025-11-08 18:29:00,True,2025-11-08 18:29:00,18.483333333333334,control
U000520,True,2024-10-29 00:23:00,True,2024-10-29 01:18:00,False,,False,,False,,,
U000521,True,2024-06-08 00:22:00,True,2024-06-08 00:33:00,True,2024-06-08 14:33:00,False,,False,,,
U000522,True,2025-11-18 00:14:00,True,2025-11-18 00:54:00,True,2025-11-19 09:54:00,False,,False,,,variant_a
U000523,False,,False,,False,,False,,False,,,
U000524,True,2025-12-28 00:05:00,True,2025-12-28 00:47:00,False,,False,,False,,,control
U000525,True,2024-12-21 00:10:00,True,2024-12-21 00:36:00,True,2024-12-22 16:36:00,False,,False,,,
U000526,False,,False,,False,,False,,False,,,
U000527,True,2025-08-21 00:29:00,True,2025-08-21 01:24:00,True,2025-08-22 20:24:00,True,2025-08-22 20:51:00,True,2025-08-22 20:51:00,44.85,
U000528,True,2024-04-18 00:20:00,True,2024-04-18 01:19:00,False,,False,,False,,,
U000529,True,2025-04-20 00:07:00,True,2025-04-20 00:20:00,False,,False,,False,,,
U000530,True,2024-11-21 00:21:00,True,2024-11-21 00:42:00,False,,False,,False,,,
U000531,True,2025-07-19 00:20:00,True,2025-07-19 01:11:00,False,,False,,False,,,
U000532,True,2025-03-12 00:25:00,True,2025-03-12 01:17:00,True,2025-03-13 15:17:00,False,,False,,,
U000533,True,2025-11-05 00:19:00,True,2025-11-05 01:09:00,False,,False,,False,,,control
U000534,True,2024-04-11 00:19:00,True,2024-04-11 00:38:00,True,2024-04-12 21:38:00,True,2024-04-12 21:52:00,True,2024-04-12 21:52:00,45.86666666666667,
U000535,True,2024-02-12 00:14:00,True,2024-02-12 00:29:00,True,2024-02-13 04:29:00,False,,False,,,
U000536,True,2025-07-04 00:22:00,True,2025-07-04 01:08:00,True,2025-07-05 10:08:00,True,2025-07-05 10:23:00,True,2025-07-05 10:23:00,34.38333333333333,
U000537,True,2025-03-02 00:22:00,True,2025-03-02 00:52:00,False,,False,,False,,,
U000538,True,2024-02-21 00:16:00,True,2024-02-21 00:28:00,True,2024-02-22 09:28:00,True,2024-02-22 09:44:00,True,2024-02-22 09:44:00,33.733333333333334,
U000539,True,2025-07-16 00:08:00,False,,False,,False,,False,,,
U000540,True,2024-04-25 00:28:00,True,2024-04-25 00:56:00,True,2024-04-26 17:56:00,True,2024-04-26 18:23:00,True,2024-04-26 18:23:00,42.38333333333333,
U000541,False,,False,,False,,False,,False,,,
U000542,False,,False,,False,,False,,False,,,
U000543,False,,False,,False,,False,,False,,,
U000544,True,2025-06-02 00:20:00,True,2025-06-02 00:40:00,True,2025-06-03 23:40:00,True,2025-06-03 23:51:00,True,2025-06-03 23:51:00,47.85,
U000545,True,2025-11-03 00:07:00,True,2025-11-03 00:45:00,True,2025-11-03 04:45:00,True,2025-11-03 05:10:00,True,2025-11-03 05:10:00,5.166666666666667,variant_a
U000546,True,2024-03-11 00:19:00,True,2024-03-11 01:10:00,False,,False,,False,,,
U000547,True,2024-10-09 00:15:00,False,,False,,False,,False,,,
U000548,True,2025-02-24 00:13:00,True,2025-02-24 00:24:00,False,,False,,False,,,
U000549,True,2024-03-06 00:09:00,True,2024-03-06 00:25:00,True,2024-03-06 09:25:00,True,2024-03-06 09:43:00,True,2024-03-06 09:43:00,9.716666666666667,
U000550,False,,False,,False,,False,,False,,,
U000551,True,2024-02-02 00:09:00,True,2024-02-02 00:26:00,False,,False,,False,,,
U000552,True,2025-12-02 00:28:00,True,2025-12-02 01:12:00,True,2025-12-03 09:12:00,True,2025-12-03 09:18:00,True,2025-12-03 09:18:00,33.3,variant_a
U000553,True,2025-02-25 00:12:00,True,2025-02-25 01:01:00,False,,False,,False,,,
U000554,True,2024-04-07 00:14:00,True,2024-04-07 00:39:00,True,2024-04-08 03:39:00,False,,False,,,
U000555,True,2024-05-23 00:21:00,True,2024-05-23 00:41:00,True,2024-05-24 14:41:00,True,2024-05-24 15:09:00,True,2024-05-24 15:09:00,39.15,
U000556,True,2025-12-27 00:28:00,False,,False,,False,,False,,,control
U000557,True,2024-12-04 00:19:00,True,2024-12-04 01:06:00,True,2024-12-04 14:06:00,True,2024-12-04 14:32:00,True,2024-12-04 14:32:00,14.533333333333333,
U000558,True,2024-12-05 00:05:00,False,,False,,False,,False,,,
U000559,True,2024-11-22 00:16:00,False,,False,,False,,False,,,
U000560,True,2024-11-01 00:23:00,True,2024-11-01 00:48:00,True,2024-11-02 23:48:00,False,,False,,,
U000561,True,2024-05-13 00:25:00,True,2024-05-13 00:40:00,True,2024-05-13 15:40:00,True,2024-05-13 15:50:00,True,2024-05-13 15:50:00,15.833333333333334,
U000562,True,2024-11-14 00:25:00,True,2024-11-14 01:09:00,True,2024-11-15 05:09:00,True,2024-11-15 05:29:00,True,2024-11-15 05:29:00,29.483333333333334,
U000563,True,2024-03-08 00:16:00,True,2024-03-08 00:50:00,False,,False,,False,,,
U000564,True,2024-09-25 00:17:00,True,2024-09-25 01:00:00,True,2024-09-26 05:00:00,True,2024-09-26 05:16:00,True,2024-09-26 05:16:00,29.266666666666666,
U000565,True,2025-05-09 00:26:00,True,2025-05-09 00:57:00,False,,False,,False,,,
U000566,True,2025-03-03 00:14:00,False,,False,,False,,False,,,
U000567,False,,False,,False,,False,,False,,,variant_a
U000568,True,2024-06-16 00:10:00,True,2024-06-16 00:24:00,True,2024-06-16 12:24:00,True,2024-06-16 12:48:00,True,2024-06-16 12:48:00,12.8,
U000569,True,2025-11-15 00:25:00,True,2025-11-15 00:42:00,True,2025-11-15 07:42:00,False,,False,,,variant_a
U000570,True,2025-10-07 00:22:00,True,2025-10-07 00:56:00,False,,False,,False,,,control
U000571,True,2024-11-08 00:18:00,True,2024-11-08 01:10:00,True,2024-11-09 11:10:00,False,,False,,,
U000572,True,2024-12-12 00:26:00,False,,False,,False,,False,,,
U000573,True,2024-06-25 00:21:00,True,2024-06-25 01:13:00,True,2024-06-25 21:13:00,True,2024-06-25 21:25:00,True,2024-06-25 21:25:00,21.416666666666668,
U000574,True,2024-10-23 00:11:00,False,,False,,False,,False,,,
U000575,True,2024-12-20 00:13:00,True,2024-12-20 01:08:00,False,,False,,False,,,
U000576,True,2025-03-04 00:28:00,True,2025-03-04 00:44:00,True,2025-03-04 01:44:00,True,2025-03-04 02:13:00,True,2025-03-04 02:13:00,2.216666666666667,
U000577,True,2025-06-11 00:17:00,True,2025-06-11 00:41:00,True,2025-06-12 08:41:00,True,2025-06-12 08:49:00,True,2025-06-12 08:49:00,32.81666666666667,
U000578,False,,False,,False,,False,,False,,,
U000579,True,2024-01-10 00:27:00,True,2024-01-10 01:21:00,True,2024-01-11 03:21:00,False,,False,,,
U000580,True,2024-06-02 00:26:00,True,2024-06-02 01:00:00,True,2024-06-02 06:00:00,False,,False,,,
U000581,True,2025-09-14 00:18:00,True,2025-09-14 00:59:00,True,2025-09-14 20:59:00,True,2025-09-14 21:19:00,True,2025-09-14 21:19:00,21.316666666666666,
U000582,False,,False,,False,,False,,False,,,
U000583,True,2024-11-03 00:27:00,True,2024-11-03 00:53:00,False,,False,,False,,,
U000584,True,2024-07-15 00:07:00,True,2024-07-15 00:23:00,True,2024-07-16 02:23:00,False,,False,,,
U000585,True,2024-04-15 00:20:00,True,2024-04-15 00:53:00,True,2024-04-15 18:53:00,True,2024-04-15 19:17:00,True,2024-04-15 19:17:00,19.283333333333335,
U000586,True,2025-04-11 00:19:00,False,,False,,False,,False,,,
U000587,False,,False,,False,,False,,False,,,
U000588,True,2025-08-14 00:08:00,True,2025-08-14 00:42:00,True,2025-08-14 03:42:00,True,2025-08-14 03:48:00,True,2025-08-14 03:48:00,3.8,
U000589,True,2024-08-02 00:16:00,True,2024-08-02 00:28:00,True,2024-08-03 13:28:00,True,2024-08-03 13:37:00,True,2024-08-03 13:37:00,37.61666666666667,
U000590,True,2024-10-10 00:13:00,True,2024-10-10 01:11:00,True,2024-10-11 01:11:00,True,2024-10-11 01:35:00,True,2024-10-11 01:35:00,25.583333333333332,
U000591,True,2024-11-23 00:21:00,False,,False,,False,,False,,,
U000592,False,,False,,False,,False,,False,,,
U000593,False,,False,,False,,False,,False,,,
U000594,True,2025-03-07 00:28:00,True,2025-03-07 01:07:00,False,,False,,False,,,
U000595,True,2024-11-12 00:27:00,False,,False,,False,,False,,,
U000596,True,2024-09-27 00:22:00,True,2024-09-27 00:45:00,False,,False,,False,,,
U000597,True,2024-09-12 00:12:00,True,2024-09-12 00:27:00,False,,False,,False,,,
U000598,True,2025-05-16 00:09:00,False,,False,,False,,False,,,
U000599,True,2025-07-21 00:22:00,True,2025-07-21 01:04:00,True,2025-07-22 18:04:00,False,,False,,,
U000600,True,2024-09-29 00:28:00,True,2024-09-29 00:52:00,True,2024-09-29 23:52:00,True,2024-09-29 23:57:00,True,2024-09-29 23:57:00,23.95,
U000601,False,,False,,False,,False,,False,,,
U000602,True,2025-09-03 00:11:00,True,2025-09-03 00:42:00,False,,False,,False,,,
U000603,True,2024-04-06 00:13:00,False,,False,,False,,False,,,
U000604,True,2024-04-14 00:25:00,True,2024-04-14 01:01:00,False,,False,,False,,,
U000605,True,2025-03-15 00:11:00,True,2025-03-15 00:45:00,True,2025-03-15 19:45:00,True,2025-03-15 19:56:00,True,2025-03-15 19:56:00,19.933333333333334,
U000606,True,2025-12-08 00:14:00,True,2025-12-08 00:32:00,True,2025-12-09 16:32:00,True,2025-12-09 16:47:00,True,2025-12-09 16:47:00,40.78333333333333,control
U000607,True,2024-02-21 00:15:00,True,2024-02-21 00:52:00,False,,False,,False,,,
U000608,True,2024-07-16 00:15:00,True,2024-07-16 00:53:00,True,2024-07-17 17:53:00,True,2024-07-17 18:05:00,True,2024-07-17 18:05:00,42.083333333333336,
U000609,True,2025-11-27 00:17:00,True,2025-11-27 00:29:00,True,2025-11-27 14:29:00,False,,False,,,control
U000610,True,2025-07-07 00:26:00,False,,False,,False,,False,,,
U000611,True,2025-07-21 00:15:00,True,2025-07-21 00:45:00,True,2025-07-21 09:45:00,True,2025-07-21 09:57:00,True,2025-07-21 09:57:00,9.95,
U000612,True,2024-11-16 00:26:00,True,2024-11-16 01:10:00,False,,False,,False,,,
U000613,True,2024-03-05 00:19:00,True,2024-03-05 00:33:00,True,2024-03-05 05:33:00,False,,False,,,
U000614,True,2025-03-27 00:13:00,True,2025-03-27 01:08:00,True,2025-03-27 14:08:00,True,2025-03-27 14:27:00,True,2025-03-27 14:27:00,14.45,
U000615,True,2024-05-29 00:23:00,True,2024-05-29 01:17:00,True,2024-05-29 05:17:00,True,2024-05-29 05:28:00,True,2024-05-29 05:28:00,5.466666666666667,
U000616,True,2024-04-06 00:19:00,True,2024-04-06 01:15:00,True,2024-04-06 02:15:00,True,2024-04-06 02:43:00,True,2024-04-06 02:43:00,2.716666666666667,
U000617,False,,False,,False,,False,,False,,,
U000618,True,2024-06-02 00:05:00,True,2024-06-02 01:01:00,True,2024-06-02 03:01:00,False,,False,,,
U000619,True,2024-02-01 00:27:00,True,2024-02-01 00:52:00,False,,False,,False,,,
U000620,True,2025-08-05 00:16:00,False,,False,,False,,False,,,
U000621,True,2025-12-16 00:26:00,True,2025-12-16 00:38:00,False,,False,,False,,,control
U000622,True,2025-03-17 00:23:00,True,2025-03-17 01:01:00,False,,False,,False,,,
U000623,False,,False,,False,,False,,False,,,control
U000624,True,2025-10-18 00:26:00,True,2025-10-18 00:56:00,True,2025-10-19 16:56:00,True,2025-10-19 17:04:00,True,2025-10-19 17:04:00,41.06666666666667,control
U000625,True,2025-01-02 00:25:00,False,,False,,False,,False,,,
U000626,True,2025-07-07 00:11:00,True,2025-07-07 00:48:00,True,2025-07-07 12:48:00,True,2025-07-07 13:01:00,True,2025-07-07 13:01:00,13.016666666666667,
U000627,True,2025-02-07 00:24:00,True,2025-02-07 01:21:00,False,,False,,False,,,
U000628,True,2025-06-21 00:07:00,True,2025-06-21 00:59:00,True,2025-06-21 15:59:00,True,2025-06-21 16:25:00,True,2025-06-21 16:25:00,16.416666666666668,
U000629,True,2024-09-29 00:28:00,False,,False,,False,,False,,,
U000630,True,2025-09-21 00:16:00,True,2025-09-21 00:32:00,True,2025-09-22 06:32:00,True,2025-09-22 06:49:00,True,2025-09-22 06:49:00,30.816666666666666,
U000631,True,2024-07-18 00:26:00,True,2024-07-18 01:02:00,True,2024-07-20 00:02:00,True,2024-07-20 00:08:00,True,2024-07-20 00:08:00,48.13333333333333,
U000632,True,2025-06-21 00:24:00,True,2025-06-21 00:47:00,False,,False,,False,,,
U000633,True,2024-05-19 00:18:00,True,2024-05-19 00:31:00,True,2024-05-20 20:31:00,True,2024-05-20 20:36:00,True,2024-05-20 20:36:00,44.6,
U000634,True,2025-07-31 00:28:00,True,2025-07-31 00:59:00,True,2025-08-01 21:59:00,True,2025-08-01 22:25:00,True,2025-08-01 22:25:00,46.416666666666664,
U000635,True,2025-11-29 00:08:00,True,2025-11-29 00:19:00,True,2025-11-29 19:19:00,True,2025-11-29 19:48:00,True,2025-11-29 19:48:00,19.8,variant_a
U000636,True,2024-08-25 00:20:00,True,2024-08-25 01:16:00,True,2024-08-25 16:16:00,True,2024-08-25 16:34:00,True,2024-08-25 16:34:00,16.566666666666666,
U000637,True,2024-03-11 00:08:00,True,2024-03-11 00:55:00,True,2024-03-11 07:55:00,True,2024-03-11 08:10:00,True,2024-03-11 08:10:00,8.166666666666666,
U000638,True,2025-06-06 00:26:00,False,,False,,False,,False,,,
U000639,True,2024-06-02 00:22:00,True,2024-06-02 01:16:00,True,2024-06-03 07:16:00,True,2024-06-03 07:43:00,True,2024-06-03 07:43:00,31.716666666666665,
U000640,False,,False,,False,,False,,False,,,control
U000641,True,2025-05-30 00:28:00,False,,False,,False,,False,,,
U000642,True,2024-03-21 00:20:00,True,2024-03-21 00:55:00,True,2024-03-22 02:55:00,True,2024-03-22 03:03:00,True,2024-03-22 03:03:00,27.05,
U000643,True,2025-10-12 00:11:00,True,2025-10-12 00:43:00,True,2025-10-12 16:43:00,True,2025-10-12 17:08:00,True,2025-10-12 17:08:00,17.133333333333333,control
U000644,True,2025-10-22 00:10:00,False,,False,,False,,False,,,control
U000645,True,2025-07-09 00:29:00,True,2025-07-09 00:57:00,True,2025-07-09 12:57:00,True,2025-07-09 13:12:00,True,2025-07-09 13:12:00,13.2,
U000646,True,2024-09-22 00:19:00,True,2024-09-22 00:34:00,True,2024-09-23 01:34:00,True,2024-09-23 02:02:00,True,2024-09-23 02:02:00,26.033333333333335,
U000647,True,2024-12-17 00:14:00,False,,False,,False,,False,,,
U000648,True,2024-02-26 00:06:00,False,,False,,False,,False,,,
U000649,True,2024-08-16 00:11:00,True,2024-08-16 00:59:00,True,2024-08-16 07:59:00,True,2024-08-16 08:28:00,True,2024-08-16 08:28:00,8.466666666666667,
U000650,True,2025-06-25 00:24:00,True,2025-06-25 00:54:00,False,,False,,False,,,
U000651,False,,False,,False,,False,,False,,,
U000652,False,,False,,False,,False,,False,,,
U000653,True,2025-11-28 00:09:00,True,2025-11-28 00:26:00,True,2025-11-28 06:26:00,True,2025-11-28 06:44:00,True,2025-11-28 06:44:00,6.733333333333333,control
U000654,True,2025-09-30 00:17:00,True,2025-09-30 00:44:00,False,,False,,False,,,
U000655,True,2025-01-31 00:12:00,True,2025-01-31 01:08:00,True,2025-02-01 01:08:00,True,2025-02-01 01:15:00,True,2025-02-01 01:15:00,25.25,
U000656,True,2025-02-19 00:20:00,True,2025-02-19 01:01:00,True,2025-02-19 18:01:00,True,2025-02-19 18:23:00,True,2025-02-19 18:23:00,18.383333333333333,
U000657,True,2025-02-24 00:29:00,False,,False,,False,,False,,,
U000658,True,2024-05-23 00:24:00,True,2024-05-23 01:07:00,False,,False,,False,,,
U000659,True,2025-06-04 00:27:00,False,,False,,False,,False,,,
U000660,False,,False,,False,,False,,False,,,
U000661,True,2024-07-18 00:08:00,True,2024-07-18 00:45:00,False,,False,,False,,,
U000662,True,2025-06-05 00:16:00,True,2025-06-05 01:09:00,True,2025-06-06 10:09:00,True,2025-06-06 10:36:00,True,2025-06-06 10:36:00,34.6,
U000663,True,2024-04-10 00:22:00,False,,False,,False,,False,,,
U000664,True,2025-02-28 00:06:00,True,2025-02-28 00:48:00,True,2025-02-28 22:48:00,True,2025-02-28 22:56:00,True,2025-02-28 22:56:00,22.933333333333334,
U000665,True,2024-06-15 00:14:00,True,2024-06-15 00:42:00,False,,False,,False,,,
U000666,True,2025-07-14 00:23:00,True,2025-07-14 00:55:00,True,2025-07-15 09:55:00,True,2025-07-15 10:19:00,True,2025-07-15 10:19:00,34.31666666666667,
U000667,True,2025-04-16 00:28:00,True,2025-04-16 00:49:00,True,2025-04-16 06:49:00,True,2025-04-16 07:03:00,True,2025-04-16 07:03:00,7.05,
U000668,True,2025-01-14 00:12:00,True,2025-01-14 00:24:00,False,,False,,False,,,
U000669,True,2024-04-23 00:11:00,True,2024-04-23 00:29:00,True,2024-04-24 14:29:00,True,2024-04-24 14:40:00,True,2024-04-24 14:40:00,38.666666666666664,
U000670,True,2024-09-02 00:14:00,True,2024-09-02 00:27:00,False,,False,,False,,,
U000671,True,2025-02-06 00:06:00,True,2025-02-06 00:54:00,False,,False,,False,,,
U000672,True,2025-03-03 00:06:00,True,2025-03-03 00:33:00,True,2025-03-03 14:33:00,False,,False,,,
U000673,True,2025-01-28 00:27:00,True,2025-01-28 00:57:00,False,,False,,False,,,
U000674,True,2024-01-30 00:06:00,True,2024-01-30 00:40:00,False,,False,,False,,,
U000675,False,,False,,False,,False,,False,,,
U000676,True,2025-01-12 00:18:00,False,,False,,False,,False,,,
U000677,True,2025-04-30 00:27:00,False,,False,,False,,False,,,
U000678,True,2024-07-11 00:12:00,False,,False,,False,,False,,,
U000679,True,2024-02-24 00:05:00,False,,False,,False,,False,,,
U000680,False,,False,,False,,False,,False,,,
U000681,True,2024-10-09 00:08:00,True,2024-10-09 01:05:00,True,2024-10-09 14:05:00,False,,False,,,
U000682,False,,False,,False,,False,,False,,,
U000683,True,2024-07-14 00:06:00,True,2024-07-14 00:32:00,True,2024-07-15 19:32:00,False,,False,,,
U000684,True,2025-09-02 00:28:00,True,2025-09-02 01:04:00,False,,False,,False,,,
U000685,True,2024-07-29 00:10:00,True,2024-07-29 00:29:00,True,2024-07-30 00:29:00,True,2024-07-30 00:40:00,True,2024-07-30 00:40:00,24.666666666666668,
U000686,True,2024-05-25 00:13:00,False,,False,,False,,False,,,
U000687,True,2025-02-05 00:23:00,True,2025-02-05 00:51:00,True,2025-02-05 19:51:00,True,2025-02-05 20:03:00,True,2025-02-05 20:03:00,20.05,
U000688,True,2025-01-23 00:15:00,True,2025-01-23 00:27:00,True,2025-01-24 18:27:00,True,2025-01-24 18:48:00,True,2025-01-24 18:48:00,42.8,
U000689,True,2025-11-08 00:26:00,True,2025-11-08 01:09:00,True,2025-11-09 12:09:00,False,,False,,,variant_a
U000690,True,2024-06-26 00:26:00,True,2024-06-26 01:17:00,False,,False,,False,,,
U000691,True,2024-07-14 00:22:00,True,2024-07-14 01:00:00,False,,False,,False,,,
U000692,True,2024-06-27 00:23:00,True,2024-06-27 00:37:00,True,2024-06-27 20:37:00,True,2024-06-27 20:54:00,True,2024-06-27 20:54:00,20.9,
U000693,True,2025-07-16 00:17:00,True,2025-07-16 00:28:00,False,,False,,False,,,
U000694,True,2024-02-21 00:14:00,True,2024-02-21 00:25:00,True,2024-02-21 20:25:00,False,,False,,,
U000695,True,2024-06-16 00:25:00,True,2024-06-16 01:13:00,False,,False,,False,,,
U000696,True,2024-09-18 00:22:00,False,,False,,False,,False,,,
U000697,True,2024-12-13 00:25:00,True,2024-12-13 01:16:00,True,2024-12-14 10:16:00,False,,False,,,
U000698,False,,False,,False,,False,,False,,,
U000699,True,2024-02-09 00:29:00,True,2024-02-09 00:53:00,False,,False,,False,,,
U000700,True,2024-04-25 00:22:00,True,2024-04-25 01:05:00,False,,False,,False,,,
U000701,True,2025-03-16 00:16:00,True,2025-03-16 00:57:00,False,,False,,False,,,
U000702,True,2024-03-10 00:11:00,True,2024-03-10 00:43:00,True,2024-03-10 14:43:00,False,,False,,,
U000703,True,2025-09-17 00:13:00,True,2025-09-17 00:31:00,False,,False,,False,,,
U000704,True,2025-08-13 00:25:00,True,2025-08-13 00:45:00,False,,False,,False,,,
U000705,True,2024-12-15 00:10:00,True,2024-12-15 01:07:00,True,2024-12-16 15:07:00,True,2024-12-16 15:22:00,True,2024-12-16 15:22:00,39.36666666666667,
U000706,True,2025-05-07 00:18:00,False,,False,,False,,False,,,
U000707,True,2025-07-18 00:28:00,True,2025-07-18 01:20:00,False,,False,,False,,,
U000708,True,2024-01-03 00:08:00,True,2024-01-03 00:50:00,True,2024-01-04 05:50:00,False,,False,,,
U000709,False,,False,,False,,False,,False,,,
U000710,True,2024-10-07 00:06:00,True,2024-10-07 00:48:00,False,,False,,False,,,
U000711,True,2025-08-03 00:22:00,True,2025-08-03 00:43:00,True,2025-08-03 15:43:00,True,2025-08-03 16:11:00,True,2025-08-03 16:11:00,16.183333333333334,
U000712,True,2024-02-18 00:15:00,True,2024-02-18 00:51:00,False,,False,,False,,,
U000713,True,2024-08-17 00:08:00,False,,False,,False,,False,,,
U000714,True,2024-02-16 00:27:00,True,2024-02-16 00:58:00,True,2024-02-16 07:58:00,False,,False,,,
U000715,False,,False,,False,,False,,False,,,
U000716,False,,False,,False,,False,,False,,,
U000717,True,2025-01-28 00:07:00,True,2025-01-28 00:40:00,False,,False,,False,,,
U000718,True,2025-09-05 00:29:00,True,2025-09-05 00:39:00,True,2025-09-05 19:39:00,True,2025-09-05 20:01:00,True,2025-09-05 20:01:00,20.016666666666666,
U000719,False,,False,,False,,False,,False,,,
U000720,True,2024-10-09 00:27:00,True,2024-10-09 00:57:00,True,2024-10-10 22:57:00,True,2024-10-10 23:15:00,True,2024-10-10 23:15:00,47.25,
U000721,True,2025-11-24 00:13:00,True,2025-11-24 01:03:00,True,2025-11-24 06:03:00,True,2025-11-24 06:30:00,True,2025-11-24 06:30:00,6.5,variant_a
U000722,True,2024-07-22 00:10:00,True,2024-07-22 01:02:00,True,2024-07-22 22:02:00,True,2024-07-22 22:31:00,True,2024-07-22 22:31:00,22.516666666666666,
U000723,True,2025-09-19 00:13:00,True,2025-09-19 00:41:00,True,2025-09-20 17:41:00,True,2025-09-20 17:55:00,True,2025-09-20 17:55:00,41.916666666666664,
U000724,True,2025-03-24 00:10:00,True,2025-03-24 00:41:00,True,2025-03-24 04:41:00,False,,False,,,
U000725,True,2025-12-05 00:09:00,True,2025-12-05 00:21:00,True,2025-12-05 06:21:00,False,,False,,,variant_a
U000726,True,2024-06-26 00:24:00,True,2024-06-26 01:17:00,False,,False,,False,,,
U000727,True,2025-03-30 00:15:00,True,2025-03-30 00:55:00,True,2025-03-31 13:55:00,True,2025-03-31 14:24:00,True,2025-03-31 14:24:00,38.4,
U000728,True,2024-04-21 00:17:00,True,2024-04-21 01:03:00,False,,False,,False,,,
U000729,False,,False,,False,,False,,False,,,
U000730,True,2025-03-09 00:17:00,True,2025-03-09 00:37:00,False,,False,,False,,,
U000731,False,,False,,False,,False,,False,,,
U000732,True,2024-04-08 00:23:00,True,2024-04-08 00:44:00,False,,False,,False,,,
U000733,True,2025-10-17 00:25:00,True,2025-10-17 01:16:00,True,2025-10-17 04:16:00,True,2025-10-17 04:45:00,True,2025-10-17 04:45:00,4.75,control
U000734,True,2024-06-19 00:07:00,False,,False,,False,,False,,,
U000735,True,2024-01-29 00:15:00,False,,False,,False,,False,,,
U000736,False,,False,,False,,False,,False,,,
U000737,True,2025-12-22 00:14:00,True,2025-12-22 00:55:00,True,2025-12-22 11:55:00,False,,False,,,variant_a
U000738,True,2024-02-21 00:20:00,False,,False,,False,,False,,,
U000739,True,2025-09-29 00:29:00,True,2025-09-29 00:59:00,True,2025-09-30 18:59:00,True,2025-09-30 19:21:00,True,2025-09-30 19:21:00,43.35,
U000740,True,2024-03-02 00:13:00,True,2024-03-02 01:08:00,True,2024-03-03 12:08:00,True,2024-03-03 12:15:00,True,2024-03-03 12:15:00,36.25,
U000741,True,2024-06-20 00:28:00,True,2024-06-20 01:22:00,True,2024-06-21 10:22:00,True,2024-06-21 10:27:00,True,2024-06-21 10:27:00,34.45,
